step,loss,wall_time
4475,0.202355,879.7
4500,0.198599,884.4
4525,0.196823,889.1
4550,0.193723,893.7
4575,0.196451,898.4
4600,0.189866,903.1
4625,0.187694,907.7
4650,0.191255,912.4
4675,0.187397,917.2
4700,0.196425,921.8
4725,0.183151,926.5
4750,0.195314,931.1
4775,0.201799,935.9
4800,0.192680,940.5
4825,0.193755,945.1
4850,0.189983,950.0
4875,0.195759,954.7
4900,0.198526,959.3
4925,0.183517,964.1
4950,0.207179,968.7
4975,0.190128,973.4
5000,0.181900,978.2
5025,0.190133,991.5
5050,0.185760,996.2
5075,0.194764,1000.9
5100,0.190884,1005.5
5125,0.197920,1010.2
5150,0.187019,1014.9
5175,0.191367,1019.6
5200,0.183165,1024.2
5225,0.203765,1028.9
5250,0.192218,1033.6
5275,0.184525,1038.2
5300,0.201754,1042.9
5325,0.196913,1047.6
5350,0.182977,1052.3
5375,0.192106,1057.0
5400,0.192671,1061.8
5425,0.195502,1066.4
5450,0.199607,1071.1
5475,0.188891,1075.8
5500,0.194618,1080.5
5525,0.202736,1085.2
5550,0.190838,1089.9
5575,0.197331,1094.6
5600,0.191713,1099.2
5625,0.196858,1104.0
5650,0.195715,1108.6
5675,0.205383,1113.3
5700,0.196671,1117.9
5725,0.193713,1122.7
5750,0.194058,1127.3
5775,0.192649,1132.0
5800,0.196577,1136.7
5825,0.190113,1141.4
5850,0.197600,1146.1
5875,0.197230,1150.8
5900,0.193255,1155.5
5925,0.197560,1160.1
5950,0.198865,1164.9
5975,0.195664,1169.5
6000,0.195324,1174.1
6025,0.187505,1178.9
6050,0.197304,1183.5
6075,0.198601,1188.2
6100,0.195137,1192.9
6125,0.187266,1197.6
6150,0.187671,1202.2
6175,0.192828,1206.9
6200,0.191001,1211.6
6225,0.197663,1216.3
6250,0.185970,1220.9
6275,0.193852,1225.7
6300,0.187104,1230.3
6325,0.193814,1235.0
6350,0.186321,1239.7
6375,0.196267,1244.3
6400,0.190773,1249.0
6425,0.199836,1253.7
6450,0.193417,1258.4
6475,0.203142,1263.0
6500,0.202983,1267.8
6525,0.185667,1272.4
6550,0.174301,1277.0
6575,0.204863,1281.8
6600,0.185997,1286.5
6625,0.191571,1291.1
6650,0.188628,1295.8
6675,0.184417,1300.5
6700,0.182180,1305.1
6725,0.192195,1309.8
6750,0.177631,1314.5
6775,0.184016,1319.2
6800,0.186589,1323.8
6825,0.198906,1328.6
6850,0.197745,1333.2
6875,0.185908,1337.8
6900,0.173319,1342.6
6925,0.188223,1347.2
6950,0.199057,1351.8
6975,0.183656,1356.6
7000,0.196174,1361.2
7025,0.186586,1365.8
7050,0.199677,1370.5
7075,0.184266,1375.2
7100,0.190951,1379.8
7125,0.185248,1384.5
7150,0.184163,1389.2
7175,0.181104,1393.9
7200,0.180565,1398.5
7225,0.183210,1403.2
7250,0.184518,1407.8
7275,0.196104,1412.5
7300,0.193104,1417.2
7325,0.175813,1421.9
7350,0.181293,1426.5
7375,0.192265,1431.2
7400,0.201632,1435.9
7425,0.192414,1440.7
7450,0.199187,1445.4
7475,0.189464,1450.1
7500,0.191965,1454.8
7525,0.181951,1459.5
7550,0.184395,1464.2
7575,0.192516,1469.0
7600,0.192835,1473.7
7625,0.173936,1478.5
7650,0.196738,1483.4
7675,0.195106,1488.0
7700,0.191762,1492.8
7725,0.190281,1497.4
7750,0.197449,1502.1
7775,0.190445,1506.9
7800,0.192043,1511.7
7825,0.180126,1516.5
7850,0.202109,1521.4
7875,0.189377,1526.2
7900,0.189564,1530.8
7925,0.196192,1535.7
7950,0.179655,1540.4
7975,0.187720,1545.0
8000,0.200399,1549.8
8025,0.184210,1554.4
8050,0.184281,1559.1
8075,0.184688,1563.7
8100,0.181567,1568.5
8125,0.188520,1573.1
8150,0.188851,1577.8
8175,0.171537,1582.5
8200,0.191323,1587.2
8225,0.185324,1591.8
8250,0.186477,1596.5
8275,0.182349,1601.2
8300,0.186432,1605.9
8325,0.184365,1610.6
8350,0.197519,1615.2
8375,0.185923,1619.9
8400,0.193013,1624.6
8425,0.195469,1629.3
8450,0.176517,1633.9
8475,0.180301,1638.6
8500,0.196373,1643.3
8525,0.197609,1647.9
8550,0.197764,1652.6
8575,0.192578,1657.3
8600,0.186579,1661.9
8625,0.193357,1666.6
8650,0.189482,1671.4
8675,0.180016,1676.0
8700,0.190310,1680.6
8725,0.185462,1685.4
8750,0.188302,1690.0
8775,0.186977,1694.7
8800,0.197455,1699.4
8825,0.184843,1704.0
8850,0.175731,1708.7
8875,0.197286,1713.4
8900,0.196730,1718.1
8925,0.180275,1722.7
8950,0.187159,1727.5
8975,0.187548,1732.2
9000,0.194846,1736.8
9025,0.184975,1741.5
9050,0.179532,1746.3
9075,0.174767,1750.9
9100,0.185885,1755.6
9125,0.190804,1760.4
9150,0.190656,1765.0
9175,0.186958,1769.6
9200,0.182559,1774.4
9225,0.186467,1779.0
9250,0.180424,1783.7
9275,0.188899,1788.4
9300,0.193505,1793.1
9325,0.187305,1797.7
9350,0.190991,1802.5
9375,0.186246,1807.2
9400,0.181069,1811.8
9425,0.187197,1816.5
9450,0.185697,1821.2
9475,0.186131,1825.8
9500,0.182276,1830.4
9525,0.189634,1835.2
9550,0.193704,1839.8
9575,0.189899,1844.5
9600,0.182029,1849.3
9625,0.186042,1853.9
9650,0.192900,1858.6
9675,0.190160,1863.4
9700,0.186325,1868.0
9725,0.185159,1872.6
9750,0.183476,1877.4
9775,0.183987,1882.0
9800,0.194756,1886.7
9825,0.189253,1891.4
9850,0.192520,1896.0
9875,0.184938,1900.7
9900,0.186350,1905.4
9925,0.186386,1910.0
9950,0.172459,1914.7
9975,0.182398,1919.3
10000,0.189220,1924.0
10025,0.190305,1932.1
10050,0.198753,1936.7
10075,0.186418,1941.4
10100,0.193168,1946.1
10125,0.181142,1950.7
10150,0.191761,1955.4
10175,0.190263,1960.1
10200,0.177203,1964.7
10225,0.192526,1969.4
10250,0.188933,1974.1
10275,0.178908,1978.7
10300,0.193942,1983.4
10325,0.186491,1988.0
10350,0.185052,1992.7
10375,0.191469,1997.4
10400,0.182966,2002.0
10425,0.177921,2006.6
10450,0.189301,2011.3
10475,0.184333,2016.0
10500,0.193521,2020.7
10525,0.188546,2025.3
10550,0.193845,2030.0
10575,0.192056,2034.7
10600,0.180080,2039.4
10625,0.189036,2044.1
10650,0.190355,2048.7
10675,0.184563,2053.3
10700,0.194193,2058.1
10725,0.203220,2062.7
10750,0.179275,2067.3
10775,0.186187,2072.1
10800,0.183153,2076.7
10825,0.185332,2081.4
10850,0.190749,2086.1
10875,0.194885,2090.8
10900,0.177749,2095.5
10925,0.186354,2100.1
10950,0.191893,2104.8
10975,0.187524,2109.5
11000,0.182208,2114.1
11025,0.181687,2118.8
11050,0.187644,2123.5
11075,0.189479,2128.1
11100,0.190478,2132.8
11125,0.176369,2137.5
11150,0.182555,2142.1
11175,0.200645,2146.8
11200,0.192140,2151.5
11225,0.186115,2156.1
11250,0.191454,2160.9
11275,0.182357,2165.5
11300,0.198044,2170.1
11325,0.175238,2174.8
11350,0.192714,2179.5
11375,0.188947,2184.2
11400,0.201686,2188.8
11425,0.180029,2193.5
11450,0.196202,2198.2
11475,0.182301,2202.8
11500,0.190296,2207.5
11525,0.182724,2212.1
11550,0.171254,2216.8
11575,0.187423,2221.5
11600,0.199694,2226.1
11625,0.186026,2230.8
11650,0.189815,2235.5
11675,0.186605,2240.2
11700,0.188727,2244.8
11725,0.202210,2249.5
11750,0.183582,2254.1
11775,0.195495,2258.7
11800,0.197400,2263.5
11825,0.187278,2268.1
11850,0.181580,2272.8
11875,0.182883,2277.4
11900,0.194918,2282.2
11925,0.180782,2286.8
11950,0.177537,2291.4
11975,0.177414,2296.2
12000,0.191778,2300.8
12025,0.178162,2305.4
12050,0.195382,2310.2
12075,0.192249,2314.8
12100,0.184352,2319.4
12125,0.174693,2324.2
12150,0.181203,2328.8
12175,0.180631,2333.4
12200,0.171332,2338.2
12225,0.189539,2342.8
12250,0.181965,2347.4
12275,0.177054,2352.1
12300,0.195245,2356.8
12325,0.192115,2361.4
12350,0.170287,2366.1
12375,0.204285,2370.8
12400,0.182513,2375.4
12425,0.175919,2380.1
12450,0.196838,2384.8
12475,0.179844,2389.5
12500,0.195751,2394.1
12525,0.176362,2398.8
12550,0.186865,2403.5
12575,0.192368,2408.1
12600,0.177971,2412.9
12625,0.178666,2417.5
12650,0.182069,2422.1
12675,0.182642,2426.9
12700,0.182804,2431.5
12725,0.171321,2436.1
12750,0.177908,2440.9
12775,0.195211,2445.5
12800,0.184572,2450.1
12825,0.188541,2454.8
12850,0.183293,2459.6
12875,0.186934,2464.2
12900,0.184669,2468.8
12925,0.191031,2473.5
12950,0.182426,2478.2
12975,0.178888,2482.8
13000,0.186623,2487.5
13025,0.189186,2492.2
13050,0.200554,2496.8
13075,0.182910,2501.5
13100,0.184476,2506.1
13125,0.173772,2510.7
13150,0.198321,2515.5
13175,0.189046,2520.2
13200,0.188786,2524.8
13225,0.185572,2529.5
13250,0.183068,2534.2
13275,0.185911,2538.9
13300,0.194047,2543.5
13325,0.193039,2548.3
13350,0.184028,2552.9
13375,0.179355,2557.6
13400,0.186484,2562.3
13425,0.183506,2566.9
13450,0.186829,2571.6
13475,0.185587,2576.3
13500,0.189766,2580.9
13525,0.192600,2585.6
13550,0.193820,2590.3
13575,0.184468,2595.0
13600,0.182068,2599.6
13625,0.189787,2604.3
13650,0.175343,2609.0
13675,0.189143,2613.6
13700,0.183345,2618.4
13725,0.193977,2623.0
13750,0.183487,2627.6
13775,0.180232,2632.3
13800,0.172112,2637.0
13825,0.179322,2641.7
13850,0.179693,2646.3
13875,0.182479,2651.0
13900,0.188197,2655.7
13925,0.185321,2660.3
13950,0.176544,2665.0
13975,0.184396,2669.6
14000,0.178067,2674.3
14025,0.182538,2679.0
14050,0.193285,2683.6
14075,0.181051,2688.2
14100,0.200460,2692.9
14125,0.178880,2697.6
14150,0.200892,2702.2
14175,0.193887,2706.9
14200,0.185095,2711.5
14225,0.174426,2716.2
14250,0.189506,2720.8
14275,0.184215,2725.6
14300,0.183035,2730.2
14325,0.186348,2734.9
14350,0.185317,2739.6
14375,0.179578,2744.2
14400,0.192840,2748.9
14425,0.180289,2753.7
14450,0.186949,2758.3
14475,0.174049,2763.0
14500,0.180371,2767.7
14525,0.195170,2772.3
14550,0.182500,2776.9
14575,0.184740,2781.6
14600,0.182234,2786.2
14625,0.183747,2790.9
14650,0.181511,2795.6
14675,0.186229,2800.2
14700,0.179542,2804.8
14725,0.176229,2809.5
14750,0.184867,2814.2
14775,0.189290,2818.8
14800,0.190790,2823.5
14825,0.183975,2828.2
14850,0.191062,2832.9
14875,0.182185,2837.5
14900,0.181655,2842.2
14925,0.192910,2846.9
14950,0.193932,2851.6
14975,0.183988,2856.3
15000,0.186228,2861.0
15025,0.187073,2868.7
15050,0.187604,2873.4
15075,0.185162,2878.1
15100,0.186982,2882.7
15125,0.192438,2887.5
15150,0.182926,2892.1
15175,0.182377,2896.7
15200,0.186162,2901.3
15225,0.178482,2906.1
15250,0.186993,2910.7
15275,0.177319,2915.3
15300,0.172819,2920.0
15325,0.189113,2924.7
15350,0.185746,2929.3
15375,0.181110,2934.0
15400,0.183184,2938.7
15425,0.181213,2943.3
15450,0.168472,2948.0
15475,0.181285,2952.6
15500,0.175538,2957.3
15525,0.189432,2962.1
15550,0.180781,2966.7
15575,0.178672,2971.4
15600,0.176465,2976.2
15625,0.200612,2980.8
15650,0.182076,2985.4
15675,0.178144,2990.0
15700,0.192230,2994.8
15725,0.190371,2999.4
15750,0.193539,3004.1
15775,0.186466,3008.8
15800,0.179186,3013.5
15825,0.172435,3018.1
15850,0.175274,3022.8
15875,0.171495,3027.5
15900,0.187068,3032.1
15925,0.173387,3036.8
15950,0.180664,3041.4
15975,0.177815,3046.1
16000,0.186216,3050.8
16025,0.185521,3055.5
16050,0.182172,3060.1
16075,0.182154,3064.9
16100,0.196741,3069.5
16125,0.173776,3074.2
16150,0.176617,3078.8
16175,0.181204,3083.5
16200,0.185929,3088.2
16225,0.170989,3092.8
16250,0.183364,3097.5
16275,0.185895,3102.2
16300,0.173238,3106.8
16325,0.169025,3111.5
16350,0.179488,3116.2
16375,0.190500,3120.8
16400,0.173620,3125.5
16425,0.187298,3130.2
16450,0.178946,3134.8
16475,0.176449,3139.5
16500,0.176666,3144.2
16525,0.173327,3148.8
16550,0.190327,3153.6
16575,0.180126,3158.2
16600,0.182059,3162.9
16625,0.185662,3167.5
16650,0.195405,3172.2
16675,0.180234,3176.9
16700,0.186807,3181.5
16725,0.182359,3186.2
16750,0.191185,3190.9
16775,0.182652,3195.6
16800,0.177009,3200.3
16825,0.187752,3204.9
16850,0.200678,3209.6
16875,0.174557,3214.3
16900,0.174627,3219.0
16925,0.186414,3223.6
16950,0.190734,3228.3
16975,0.175355,3233.0
17000,0.183973,3237.6
17025,0.188389,3242.4
17050,0.189521,3247.0
17075,0.175814,3251.6
17100,0.183968,3256.2
17125,0.186928,3261.0
17150,0.171364,3265.6
17175,0.187326,3270.1
17200,0.187258,3274.8
17225,0.188216,3279.3
17250,0.200918,3283.8
17275,0.189919,3288.5
17300,0.191716,3293.1
17325,0.196992,3297.6
17350,0.196557,3302.3
17375,0.196657,3306.8
17400,0.204717,3311.4
17425,0.201661,3316.1
17450,0.200056,3320.6
17475,0.191763,3325.2
17500,0.200753,3329.8
17525,0.205235,3334.4
17550,0.202607,3339.0
17575,0.190366,3343.5
17600,0.206459,3348.2
17625,0.209611,3352.8
17650,0.199167,3357.3
17675,0.201762,3361.9
17700,0.196323,3366.5
17725,0.202490,3371.1
17750,0.197874,3375.7
17775,0.198247,3380.3
17800,0.193846,3384.8
17825,0.183000,3389.5
17850,0.205138,3394.1
17875,0.196750,3398.7
17900,0.195287,3403.3
17925,0.188270,3407.8
17950,0.191343,3412.4
17975,0.193404,3417.1
18000,0.188110,3421.6
18025,0.202997,3426.2
18050,0.202951,3430.7
18075,0.198879,3435.3
18100,0.193306,3439.9
18125,0.196227,3444.4
18150,0.208694,3449.1
18175,0.203958,3453.7
18200,0.194191,3458.3
18225,0.202985,3462.9
18250,0.209353,3467.5
18275,0.194364,3472.0
18300,0.192419,3476.7
18325,0.189546,3481.2
18350,0.201317,3485.8
18375,0.191244,3490.4
18400,0.200016,3495.0
18425,0.196409,3499.5
18450,0.203230,3504.1
18475,0.211448,3508.7
18500,0.212702,3513.3
18525,0.199552,3517.8
18550,0.195913,3522.5
18575,0.197681,3527.0
18600,0.194023,3531.6
18625,0.198275,3536.2
18650,0.191404,3540.8
18675,nan,3545.4
18700,0.210922,3550.0
18725,0.197885,3554.5
18750,0.199104,3559.1
18775,0.196360,3563.8
18800,0.195525,3568.4
18825,0.194720,3572.9
18850,0.194597,3577.5
18875,0.192559,3582.1
18900,0.197682,3586.6
18925,0.197897,3591.3
18950,0.199024,3595.8
18975,0.205121,3600.4
19000,0.195497,3605.0
19025,0.193645,3609.6
19050,0.196781,3614.2
19075,0.197314,3618.8
19100,0.205012,3623.4
19125,0.208718,3627.9
19150,0.195328,3632.5
19175,0.196291,3637.1
19200,0.187564,3641.6
19225,0.199601,3646.2
19250,nan,3650.8
19275,nan,3655.3
19300,nan,3659.8
19325,nan,3664.3
19350,nan,3668.8
19375,nan,3673.2
19400,nan,3677.8
19425,nan,3682.3
19450,nan,3686.7
19475,nan,3691.2
19500,nan,3695.8
19525,nan,3700.2
19550,nan,3704.7
19575,nan,3709.3
19600,nan,3713.8
19625,nan,3718.2
19650,nan,3722.8
19675,nan,3727.2
19700,nan,3731.7
19725,nan,3736.3
19750,nan,3740.7
19775,nan,3745.2
19800,nan,3749.7
19825,nan,3754.2
19850,nan,3758.7
19875,nan,3763.3
19900,nan,3767.8
19925,nan,3772.2
19950,nan,3776.7
19975,nan,3781.3
20000,nan,3785.7
20025,nan,3793.5
20050,nan,3798.0
20075,nan,3802.5
20100,nan,3807.0
20125,nan,3811.5
20150,nan,3815.9
20175,nan,3820.4
20200,nan,3825.0
20225,nan,3829.4
20250,nan,3833.9
20275,nan,3838.4
20300,nan,3842.8
20325,nan,3847.3
20350,nan,3851.9
20375,nan,3856.3
20400,nan,3860.8
20425,nan,3865.3
20450,nan,3869.8
20475,nan,3874.3
20500,nan,3878.7
20525,nan,3883.3
20550,nan,3887.7
20575,nan,3892.2
20600,nan,3896.7
20625,nan,3901.2
20650,nan,3905.6
20675,nan,3910.1
20700,nan,3914.6
20725,nan,3919.1
20750,nan,3923.7
20775,nan,3928.1
20800,nan,3932.6
20825,nan,3937.2
20850,nan,3941.6
20875,nan,3946.1
20900,nan,3950.6
20925,nan,3955.1
20950,nan,3959.6
20975,nan,3964.1
21000,nan,3968.7
21025,nan,3973.2
21050,nan,3977.6
21075,nan,3982.2
21100,nan,3986.6
21125,nan,3991.1
21150,nan,3995.7
21175,nan,4000.1
21200,nan,4004.6
21225,nan,4009.2
21250,nan,4013.6
21275,nan,4018.1
21300,nan,4022.7
21325,nan,4027.1
21350,nan,4031.6
21375,nan,4036.0
21400,nan,4040.6
21425,nan,4045.1
21450,nan,4049.5
21475,nan,4054.0
21500,nan,4058.5
21525,nan,4062.9
21550,nan,4067.5
21575,nan,4071.9
21600,nan,4076.4
21625,nan,4081.0
21650,nan,4085.4
21675,nan,4089.9
21700,nan,4094.4
21725,nan,4098.9
21750,nan,4103.3
21775,nan,4107.9
21800,nan,4112.3
21825,nan,4116.8
21850,nan,4121.3
21875,nan,4125.9
21900,nan,4130.3
21925,nan,4134.8
21950,nan,4139.3
21975,nan,4143.8
22000,nan,4148.3
22025,nan,4152.9
22050,nan,4157.3
22075,nan,4161.8
22100,nan,4166.3
22125,nan,4170.8
22150,nan,4175.2
22175,nan,4179.8
22200,nan,4184.3
22225,nan,4188.7
22250,nan,4193.3
22275,nan,4197.7
22300,nan,4202.2
22325,nan,4206.7
22350,nan,4211.3
22375,nan,4215.8
22400,nan,4220.2
22425,nan,4224.8
22450,nan,4229.3
22475,nan,4233.7
22500,nan,4238.3
22525,nan,4242.8
22550,nan,4247.2
22575,nan,4251.8
22600,nan,4256.2
22625,nan,4260.7
22650,nan,4265.2
22675,nan,4269.7
22700,nan,4274.1
22725,nan,4278.6
22750,nan,4283.1
22775,nan,4287.5
22800,nan,4292.0
22825,nan,4296.6
22850,nan,4301.1
22875,nan,4305.5
22900,nan,4310.1
22925,nan,4314.6
22950,nan,4319.0
22975,nan,4323.6
23000,nan,4328.1
23025,nan,4332.5
23050,nan,4337.1
23075,nan,4341.6
23100,nan,4346.0
23125,nan,4350.6
23150,nan,4355.0
23175,nan,4359.5
23200,nan,4364.1
23225,nan,4368.5
23250,nan,4373.0
23275,nan,4377.4
23300,nan,4382.0
23325,nan,4386.4
23350,nan,4390.9
23375,nan,4395.5
23400,nan,4399.9
23425,nan,4404.4
23450,nan,4409.0
23475,nan,4413.5
23500,nan,4417.9
23525,nan,4422.5
23550,nan,4427.0
23575,nan,4431.4
23600,nan,4436.0
23625,nan,4440.5
23650,nan,4444.9
23675,nan,4449.4
23700,nan,4453.9
23725,nan,4458.4
23750,nan,4462.8
23775,nan,4467.4
23800,nan,4471.8
23825,nan,4476.3
23850,nan,4480.9
23875,nan,4485.4
23900,nan,4489.8
23925,nan,4494.4
23950,nan,4498.9
23975,nan,4503.4
24000,nan,4507.9
24025,nan,4512.4
24050,nan,4516.9
24075,nan,4521.4
24100,nan,4525.9
24125,nan,4530.3
24150,nan,4534.9
24175,nan,4539.4
24200,nan,4543.8
24225,nan,4548.2
24250,nan,4552.8
24275,nan,4557.3
24300,nan,4561.7
24325,nan,4566.3
24350,nan,4570.7
24375,nan,4575.2
24400,nan,4579.7
24425,nan,4584.2
24450,nan,4588.7
24475,nan,4593.2
24500,nan,4597.7
24525,nan,4602.2
24550,nan,4606.7
24575,nan,4611.2
24600,nan,4615.6
24625,nan,4620.2
24650,nan,4624.6
24675,nan,4629.1
24700,nan,4633.6
24725,nan,4638.1
24750,nan,4642.6
24775,nan,4647.1
24800,nan,4651.6
24825,nan,4656.1
24850,nan,4660.5
24875,nan,4665.1
24900,nan,4669.5
24925,nan,4674.0
24950,nan,4678.6
24975,nan,4683.1
25000,nan,4687.5
25025,nan,4695.1
25050,nan,4699.5
25075,nan,4704.0
25100,nan,4708.5
25125,nan,4713.0
25150,nan,4717.4
25175,nan,4721.9
25200,nan,4726.4
25225,nan,4730.9
25250,nan,4735.3
25275,nan,4739.9
25300,nan,4744.4
25325,nan,4748.9
25350,nan,4753.5
25375,nan,4757.9
25400,nan,4762.4
25425,nan,4767.0
25450,nan,4771.4
25475,nan,4775.9
25500,nan,4780.5
25525,nan,4784.9
25550,nan,4789.3
25575,nan,4793.9
25600,nan,4798.3
25625,nan,4802.8
25650,nan,4807.3
25675,nan,4811.9
25700,nan,4816.3
25725,nan,4820.7
25750,nan,4825.3
25775,nan,4829.8
25800,nan,4834.2
25825,nan,4838.8
25850,nan,4843.3
25875,nan,4847.7
25900,nan,4852.3
25925,nan,4856.8
25950,nan,4861.2
25975,nan,4865.8
26000,nan,4870.3
26025,nan,4874.8
26050,nan,4879.3
26075,nan,4883.8
26100,nan,4888.2
26125,nan,4892.7
26150,nan,4897.3
26175,nan,4901.7
26200,nan,4906.2
26225,nan,4910.8
26250,nan,4915.3
26275,nan,4919.8
26300,nan,4924.3
26325,nan,4928.7
26350,nan,4933.2
26375,nan,4937.8
26400,nan,4942.2
26425,nan,4946.7
26450,nan,4951.3
26475,nan,4955.7
26500,nan,4960.2
26525,nan,4964.8
26550,nan,4969.3
26575,nan,4973.7
26600,nan,4978.2
26625,nan,4982.7
26650,nan,4987.2
26675,nan,4991.7
26700,nan,4996.2
26725,nan,5000.7
26750,nan,5005.2
26775,nan,5009.7
26800,nan,5014.2
26825,nan,5018.7
26850,nan,5023.3
26875,nan,5027.7
26900,nan,5032.2
26925,nan,5036.8
26950,nan,5041.2
26975,nan,5045.7
27000,nan,5050.3
27025,nan,5054.7
27050,nan,5059.2
27075,nan,5063.7
27100,nan,5068.3
27125,nan,5072.7
27150,nan,5077.2
27175,nan,5081.7
27200,nan,5086.2
27225,nan,5090.6
27250,nan,5095.2
27275,nan,5099.6
27300,nan,5104.1
27325,nan,5108.7
27350,nan,5113.1
27375,nan,5117.6
27400,nan,5122.1
27425,nan,5126.6
27450,nan,5131.1
27475,nan,5135.6
27500,nan,5140.1
27525,nan,5144.5
27550,nan,5149.0
27575,nan,5153.5
27600,nan,5158.0
27625,nan,5162.4
27650,nan,5167.0
27675,nan,5171.5
27700,nan,5176.1
27725,nan,5180.6
27750,nan,5185.1
27775,nan,5189.6
27800,nan,5194.2
27825,nan,5198.6
27850,nan,5203.1
27875,nan,5207.7
27900,nan,5212.1
27925,nan,5216.7
27950,nan,5221.2
27975,nan,5225.7
28000,nan,5230.2
28025,nan,5234.6
28050,nan,5239.2
28075,nan,5243.6
28100,nan,5248.1
28125,nan,5252.7
28150,nan,5257.1
28175,nan,5261.6
28200,nan,5266.2
28225,nan,5270.7
28250,nan,5275.1
28275,nan,5279.6
28300,nan,5284.2
28325,nan,5288.6
28350,nan,5293.2
28375,nan,5297.7
28400,nan,5302.2
28425,nan,5306.7
28450,nan,5311.2
28475,nan,5315.7
28500,nan,5320.1
28525,nan,5324.7
28550,nan,5329.1
28575,nan,5333.6
28600,nan,5338.2
28625,nan,5342.6
28650,nan,5347.1
28675,nan,5351.7
28700,nan,5356.2
28725,nan,5360.6
28750,nan,5365.2
28775,nan,5369.7
28800,nan,5374.1
28825,nan,5378.6
