step,loss,wall_time
6875,49340.675781,4835.6
6900,976.110901,4853.0
6925,468.892395,4870.4
6950,824.202393,4887.8
6975,9805.203125,4905.3
7000,1291.109131,4922.6
7025,8346.751953,4940.0
7050,738.009338,4957.4
7075,9815.147461,4974.8
7100,373.133911,4992.1
7125,50630.554688,5009.4
7150,3096.606934,5026.9
7175,552.832153,5044.2
7200,354.154968,5061.5
7225,91.559372,5078.9
7250,766.158142,5096.2
7275,70582.234375,5113.5
7300,64.196762,5130.9
7325,123.066078,5148.2
7350,9784.479492,5165.5
7375,488.044189,5182.8
7400,501.163696,5200.1
7425,554.008667,5217.4
7450,3475.497803,5234.7
7475,72.577209,5252.0
7500,219.061127,5269.3
7525,6659.879883,5286.7
7550,17942.511719,5304.0
7575,656.773376,5321.3
7600,195.937393,5338.6
7625,344.631134,5355.9
7650,8774.221680,5373.3
7675,1921.799438,5391.0
7700,537.099915,5408.6
7725,906.148743,5426.5
7750,21424.435547,5444.0
7775,792.202698,5461.6
7800,2357.435059,5479.0
7825,306.987030,5496.3
7850,411.519531,5513.7
7875,470.254852,5531.0
7900,252.947540,5548.3
7925,1078.416504,5565.6
7950,119.934494,5583.0
7975,78.031342,5600.4
8000,418.975830,5617.7
8025,331.128967,5635.1
8050,23161.011719,5652.4
8075,180.918076,5669.7
8100,122.586800,5687.1
8125,991.067261,5704.4
8150,607.205139,5721.8
8175,114.329453,5739.2
8200,2056.994629,5756.5
8225,1028.392578,5773.9
8250,38379.972656,5791.3
8275,96.692596,5808.6
8300,548.925537,5826.0
8325,1003.308350,5843.4
8350,78.545151,5860.7
8375,607.347229,5878.0
8400,266.186493,5895.4
8425,314.387085,5912.8
8450,986.310181,5930.1
8475,2603.810059,5947.5
8500,178.651077,5964.8
8525,5583.338379,5982.1
8550,85.246788,5999.4
8575,23192.228516,6016.9
8600,426.141663,6034.2
8625,6245.059082,6051.5
8650,138.620361,6068.9
8675,2188.181641,6086.2
8700,97.884102,6103.5
8725,11339.432617,6120.9
8750,994.497253,6138.2
8775,603.895508,6155.6
8800,17346.851562,6173.0
8825,656.172119,6190.3
8850,25365.919922,6207.7
8875,43032.046875,6225.1
8900,332.042694,6242.4
8925,733.033569,6259.8
8950,1094.136108,6277.3
8975,436.623688,6294.6
9000,1982.658081,6311.9
9025,88946.250000,6329.2
9050,155.429779,6346.6
9075,80.695740,6364.0
9100,15589.637695,6381.3
9125,131.809372,6398.7
9150,7506.204102,6416.0
9175,164.545044,6433.3
9200,10334.469727,6450.7
9225,2060.239502,6468.1
9250,61.758705,6485.5
9275,124.070290,6502.9
9300,933.251099,6520.2
9325,1074.919312,6537.6
9350,544.322937,6555.0
9375,183.190338,6572.3
9400,179.817596,6589.7
9425,1655.097778,6607.1
9450,706.336670,6624.4
9475,662.149902,6641.8
9500,3587.674316,6659.1
9525,150.273758,6676.5
9550,285.108856,6693.8
9575,6067.267090,6711.1
9600,295.465851,6728.6
9625,35350.527344,6745.9
9650,984.442810,6763.2
9675,481.631348,6780.6
9700,1810.083984,6798.0
9725,876.327332,6815.3
9750,671.614563,6832.7
9775,484.038818,6850.0
9800,70.910042,6867.4
9825,684.906433,6884.8
9850,135.158981,6902.1
9875,94.025833,6919.5
9900,36354.597656,6936.9
9925,3953.280029,6954.2
9950,2936.112549,6971.5
9975,998.870422,6988.8
10000,135.994675,7006.2
10025,447.195892,7027.1
10050,45.815254,7044.4
10075,1890.978394,7061.8
10100,146.100677,7079.1
10125,320.328613,7096.5
10150,536.106262,7113.9
10175,3784.699707,7131.2
10200,71.159348,7148.5
10225,3189.269531,7165.9
10250,175.101334,7183.3
10275,1456.720947,7200.6
10300,771.121826,7218.0
10325,3014.776367,7235.3
10350,76.999886,7252.6
10375,2849.486816,7270.1
10400,58.154934,7287.4
10425,5137.650879,7304.7
10450,116.340271,7322.1
10475,557.548889,7339.5
10500,173.049026,7356.8
10525,180.145569,7374.1
10550,1158.360596,7391.5
10575,307.624207,7408.8
10600,167.584930,7426.2
10625,102.768524,7443.6
10650,7119.958984,7460.9
10675,113.605804,7478.2
10700,928.764954,7495.6
10725,24066.412109,7513.0
10750,239.698257,7530.3
10775,8631.496094,7547.7
10800,310.693085,7565.2
10825,1191.154175,7582.6
10850,580.789795,7600.0
10875,2448.868408,7617.3
10900,939.478943,7634.7
10925,752.657166,7652.0
10950,1208.478271,7669.4
10975,256.557495,7686.7
11000,37175.003906,7704.0
11025,207.644653,7721.4
11050,2768.300049,7738.9
11075,463.643311,7756.4
11100,128.880966,7774.2
11125,252.351212,7791.6
11150,375.310791,7808.9
11175,127.962379,7826.4
11200,156.841812,7843.8
11225,590.083008,7861.1
11250,765.005066,7878.5
11275,877.896484,7895.8
11300,94.869530,7913.1
11325,249.860672,7930.5
11350,596.333252,7947.8
11375,9305.611328,7965.1
11400,8916.049805,7982.4
11425,488.314697,7999.8
11450,543.914612,8017.1
11475,870.070007,8034.4
11500,1216.719360,8051.8
11525,860.263977,8069.0
11550,1620.562012,8086.3
11575,115.308022,8103.6
11600,25547.482422,8120.9
11625,346.049561,8138.1
11650,61696.531250,8155.5
11675,712.354370,8172.8
11700,74.074577,8190.1
11725,838.224243,8207.7
11750,11580.961914,8225.0
11775,660.916138,8242.3
11800,16396.156250,8259.7
11825,20803.722656,8277.0
11850,42.689095,8294.3
11875,1186.316406,8311.6
11900,6235.562012,8329.0
11925,11404.600586,8346.3
11950,1781.405640,8363.6
11975,694.122681,8380.9
12000,1144.855225,8398.2
12025,414.156677,8415.5
12050,1663.733398,8432.9
12075,6285.225586,8450.2
12100,485.047455,8467.5
12125,422.979309,8484.9
12150,165.610367,8502.1
12175,5631.390625,8519.4
12200,682.919067,8536.7
12225,527.236633,8554.0
12250,2592.302246,8571.3
12275,3805.445557,8588.7
12300,4615.747070,8606.0
12325,7060.543457,8623.3
12350,3328.556641,8640.6
12375,1666.804932,8658.0
12400,989.334290,8675.3
12425,831.588318,8692.6
12450,206.576706,8710.0
12475,911.606140,8727.3
12500,704.002380,8744.6
12525,748.597168,8762.0
12550,919.339050,8779.3
12575,286.181671,8796.6
12600,1394.504150,8814.0
12625,113.374878,8831.3
12650,881.245300,8848.6
12675,245.754700,8866.0
12700,254.608063,8883.3
12725,7088.362793,8900.6
12750,1990.252930,8918.0
12775,671.420410,8935.3
12800,4903.557129,8952.6
12825,293.835449,8969.9
12850,250.100815,8987.3
12875,321.815460,9004.6
12900,261.882172,9021.9
12925,1222.402832,9039.3
12950,7173.620605,9056.6
12975,132.567902,9074.0
13000,965.309753,9091.3
13025,5425.275391,9108.6
13050,6321.549805,9125.9
13075,945.688293,9143.3
13100,1198.942505,9160.6
13125,230.093369,9177.9
13150,6309.676758,9195.3
13175,131.223999,9212.6
13200,1009.653809,9229.9
13225,2276.104004,9247.2
13250,184.398285,9264.5
13275,1370.733154,9281.8
13300,69.088387,9299.1
13325,2738.585205,9316.5
13350,16059.146484,9333.7
13375,746.489685,9351.0
13400,7068.595215,9368.3
13425,162.086502,9385.6
13450,1187.497925,9402.9
13475,148.445938,9420.3
13500,74.185722,9437.6
13525,100.931229,9454.9
13550,26825.230469,9472.4
13575,619.896912,9489.7
13600,638.616211,9507.0
13625,429.447296,9524.5
13650,850.215759,9541.8
13675,24311.720703,9559.1
13700,388.287262,9576.5
13725,615.768799,9593.7
13750,929.003906,9611.0
13775,579.281982,9628.3
13800,4857.888184,9645.6
13825,3738.235352,9662.9
13850,380.355408,9680.2
13875,386.763702,9697.6
13900,232.161301,9714.8
13925,734.746216,9732.1
13950,92.621826,9749.6
13975,80.630043,9766.8
14000,549.427856,9784.2
14025,186.835312,9801.5
14050,209.944336,9818.8
14075,3951.604980,9836.1
14100,840.875305,9853.4
14125,874.620239,9870.7
14150,76.959503,9887.9
14175,8167.029297,9905.3
14200,723.274109,9922.6
14225,2303.835449,9939.8
14250,327.201141,9957.3
14275,425.978058,9974.6
14300,91.671959,9991.9
14325,287.291595,10009.2
14350,78.271225,10026.6
14375,306.256348,10043.8
14400,249.945877,10061.1
14425,108.032791,10078.4
14450,1068.084473,10095.7
14475,2005.802368,10113.0
14500,199.948380,10130.7
14525,49486.781250,10148.4
14550,177.537521,10165.7
14575,3098.512207,10183.2
14600,208.539307,10200.5
14625,1520.221191,10217.9
14650,741.541626,10235.4
14675,1115.149780,10252.7
14700,574.648743,10270.0
14725,48.983734,10287.3
14750,3851.740723,10304.7
14775,1206.841431,10321.9
14800,1085.773071,10339.2
14825,215.311676,10356.5
14850,4412.170898,10373.8
14875,237.010971,10391.1
14900,690.744385,10408.4
14925,50.749290,10425.7
14950,3445.528320,10442.9
14975,10453.149414,10460.3
15000,307.443054,10477.6
15025,200.641708,10498.0
15050,6554.457520,10515.3
15075,4638.813477,10532.7
15100,1146.731567,10550.0
15125,571.297974,10567.3
15150,3188.762695,10584.7
15175,105.752075,10601.9
15200,145.168213,10619.2
15225,5911.293457,10636.6
15250,3188.846680,10653.9
15275,2982.471436,10671.2
15300,1147.511597,10688.5
15325,913.788940,10705.8
15350,107.412216,10723.0
15375,37802.593750,10740.3
15400,82.931381,10757.5
15425,24542.804688,10774.8
15450,1673.684692,10792.2
15475,30843.863281,10809.5
15500,76.204918,10826.7
15525,82.062935,10844.1
15550,4329.045410,10861.3
15575,811.251404,10878.5
15600,60693.492188,10895.9
15625,145.622726,10913.1
15650,466.009003,10930.4
15675,4372.563965,10947.7
15700,7960.811035,10965.1
15725,1096.403564,10982.4
15750,543.438354,10999.7
15775,218.510452,11017.0
15800,321.695221,11034.3
15825,28514.845703,11051.5
15850,1147.197021,11068.9
15875,1326.103638,11086.1
15900,3768.850830,11103.4
15925,3888.102051,11120.7
15950,3009.521484,11138.0
15975,701.687073,11155.3
16000,750.623657,11172.6
16025,3009.445068,11189.9
16050,44920.582031,11207.2
16075,8601.484375,11224.5
16100,3311.501221,11241.8
16125,1401.560059,11259.0
16150,4981.182617,11276.3
16175,478.830963,11293.6
16200,6028.101562,11310.9
16225,877.770447,11328.2
16250,9160.841797,11345.6
16275,1223.660400,11362.8
16300,1117.757812,11380.1
16325,64870.835938,11397.4
16350,184.432251,11414.8
16375,2739.065430,11432.0
16400,5057.789062,11449.4
16425,7823.259766,11466.6
16450,511.872803,11483.9
16475,1445.485840,11501.3
16500,2370.606445,11518.5
16525,16181.174805,11535.9
16550,14310.242188,11553.2
16575,219.390137,11570.5
16600,1304.077393,11587.8
16625,154.132797,11605.1
16650,370.347778,11622.4
16675,165.855682,11639.7
16700,944.563049,11657.1
16725,14489.102539,11674.4
16750,472.016785,11691.7
16775,329.250000,11709.0
16800,236.727936,11726.4
16825,56.281094,11743.7
16850,407.250671,11761.1
16875,520.848755,11778.4
16900,175.260513,11795.8
16925,1021.342285,11813.1
16950,1725.495239,11830.4
16975,245.870117,11847.7
17000,3416.322266,11865.0
17025,2194.067871,11882.5
17050,708.288940,11899.7
17075,140.871765,11917.0
17100,497.579071,11934.3
17125,1928.792969,11951.7
17150,864.526978,11969.0
17175,26.525560,11986.2
17200,2271.819824,12003.6
17225,304.318359,12020.9
17250,1203.336182,12038.2
17275,2381.316895,12055.6
17300,58.329628,12072.9
17325,10716.875000,12090.2
17350,845.788330,12107.6
17375,66.362038,12124.9
17400,316.650238,12142.2
17425,240.864288,12159.5
17450,2327.118896,12176.8
17475,3799.470459,12194.1
17500,1400.002075,12211.5
17525,2368.194824,12228.8
17550,629.319946,12246.0
17575,190.456879,12263.3
17600,512.387329,12280.6
17625,51468.796875,12297.9
17650,36.141327,12315.1
17675,177.614273,12332.6
17700,1069.007446,12350.0
17725,10569.509766,12367.2
17750,1466.906982,12384.6
17775,389.861603,12401.8
17800,1258.862061,12419.1
17825,337.987061,12436.5
17850,1373.910400,12453.7
17875,220.604568,12471.1
17900,2850.141113,12488.5
17925,4816.490234,12505.8
17950,2686.939697,12523.3
17975,3242.892090,12541.2
18000,3632.716553,12558.4
18025,2161.292480,12575.8
18050,1065.135010,12593.1
18075,257.703949,12610.4
18100,1784.145874,12627.6
18125,9715.438477,12644.8
18150,333.851990,12662.2
18175,277.178619,12679.4
18200,3002.938965,12696.6
18225,802.233215,12713.9
18250,133.244247,12731.2
18275,582.501709,12748.4
18300,257.844269,12765.8
18325,2342.824707,12783.0
18350,891.017151,12800.2
18375,143.120758,12817.5
18400,449.372711,12834.8
18425,488.455261,12852.0
18450,351.694092,12869.4
50,90.270195,16529.2
18475,108.863625,12886.7
100,3531.251465,16556.7
18500,114.620605,12903.9
18525,156.494705,12921.2
150,13061.488281,16584.2
18550,96.733215,12938.6
200,7724.734863,16612.1
18575,81.873222,12955.8
18600,3737.754883,12973.1
250,159.545593,16639.6
18625,61029.972656,12990.5
18650,1580.103149,13007.7
300,69.337494,16667.1
18675,1464.880737,13025.0
350,305.820526,16694.6
18700,422.317444,13042.3
18725,14275.911133,13059.6
400,7721.172363,16722.4
18750,745.227539,13076.9
450,90.456848,16749.9
18775,157.333023,13094.3
18800,11325.098633,13111.6
500,193.032486,16777.4
18825,1376.457397,13128.8
18850,64566.636719,13146.2
550,4378.919434,16804.8
18875,356.839813,13163.5
600,56.998020,16832.7
18900,1189.103516,13180.7
18925,143.414658,13198.0
650,337.094635,16860.2
18950,2137.434814,13215.3
700,84.449577,16887.6
18975,218.460724,13232.6
19000,1300.918091,13249.9
750,5182.761719,16915.1
19025,465.322540,13267.2
19050,20679.113281,13284.5
800,271.420624,16943.0
19075,481.496399,13301.7
850,135.539459,16970.5
19100,549.982605,13319.1
19125,1868.757935,13336.3
900,34.593960,16998.0
19150,220.109512,13353.6
950,634.572693,17025.4
19175,130.385330,13371.0
19200,295.909363,13388.2
1000,5678.007324,17053.3
19225,64.380699,13405.5
1050,43.279121,17080.7
19250,667.489502,13422.8
19275,202.337799,13440.1
1100,5992.159668,17108.2
19300,3525.591553,13457.4
19325,44601.910156,13474.8
1150,166.604172,17135.6
19350,220.920380,13492.1
1200,125.841370,17163.6
19375,2568.769775,13509.3
19400,189.320816,13526.8
1250,16824.078125,17191.0
19425,740.667175,13544.0
1300,221.754669,17218.5
19450,252.223480,13561.3
19475,92.452080,13578.7
1350,2440.981934,17246.0
19500,98.682945,13596.0
19525,82.244698,13613.3
1400,4246.191895,17274.1
19550,146.281967,13630.5
1450,9250.084961,17301.5
19575,523.596802,13647.9
19600,737.945984,13665.2
1500,23767.074219,17329.0
19625,194.188248,13682.4
1550,48109.003906,17356.4
19650,1088.921509,13699.8
19675,318.816406,13717.1
1600,373.274750,17384.4
19700,48.790901,13734.3
19725,63.601330,13751.7
1650,244.677307,17411.9
19750,603.078186,13769.0
1700,10658.430664,17439.3
19775,140.850296,13786.3
19800,1175.199463,13803.7
1750,1962.965698,17466.8
19825,71.214386,13821.0
1800,115.206345,17494.7
19850,959.260193,13838.3
19875,33501.535156,13855.7
1850,97.930901,17522.2
19900,374.310089,13873.1
19925,8627.366211,13890.4
1900,1503.767944,17549.6
19950,1371.953247,13907.6
1950,438.981445,17577.1
19975,473.082397,13925.0
20000,523.211304,13942.3
2000,9385.991211,17605.0
20025,1611.367065,13963.0
2050,3867.438965,17632.5
20050,1217.806152,13980.4
20075,779.625244,13997.7
2100,2654.436768,17659.9
20100,429.898865,14015.0
2150,62.740704,17687.8
20125,120.689674,14032.3
20150,376.778656,14049.6
2200,1493.021729,17715.3
20175,1363.200195,14066.9
20200,15577.523438,14084.2
2250,42.957066,17742.7
20225,875.222412,14101.5
2300,497.176300,17770.2
20250,2500.876221,14118.8
20275,2591.697266,14136.2
2350,8319.634766,17798.1
20300,183.497803,14153.5
2400,28613.412109,17825.6
20325,1557.394653,14170.8
20350,742.435242,14188.2
2450,616.680176,17853.1
20375,967.265564,14205.5
2500,971.231689,17880.5
20400,251.885757,14222.8
20425,181.769745,14240.1
2550,61.815479,17908.5
20450,14584.117188,14257.4
20475,1409.183594,14274.7
2600,16.926311,17936.0
20500,290.050537,14292.0
2650,618.761230,17963.4
20525,864.457214,14309.4
20550,2936.467285,14326.6
2700,668.854675,17990.9
20575,2465.367188,14344.0
2750,319.450623,18018.8
20600,236.462204,14361.4
20625,200.818314,14378.8
2800,6794.272461,18046.1
20650,195.877579,14396.1
20675,217.914246,14413.5
2850,17307.384766,18073.5
20700,414.321625,14430.7
2900,10226.653320,18100.8
20725,261.529541,14448.0
20750,517.364319,14465.3
2950,5707.011719,18128.6
20775,102.804184,14482.6
3000,985.622742,18155.9
20800,262.924744,14499.9
20825,780.859741,14517.3
3050,165.908142,18183.2
20850,1561.541992,14534.6
20875,3270.814697,14551.8
3100,451.852142,18210.5
20900,169.682083,14569.2
3150,3907.004883,18238.3
20925,160.984070,14586.6
20950,227.080078,14603.8
3200,1314.378662,18265.7
20975,41.069706,14621.1
3250,48.461857,18293.0
21000,7853.570801,14638.5
21025,5662.804688,14655.8
3300,158.362930,18320.4
21050,288.217010,14673.0
3350,222.171219,18348.2
21075,7761.518066,14690.4
21100,784.427124,14707.7
3400,59.853180,18375.5
21125,12789.871094,14725.0
21150,953.458740,14742.4
3450,1290.691528,18402.9
21175,2563.576172,14759.7
3500,437.630859,18430.2
21200,568.536438,14777.0
21225,343.307281,14794.3
3550,90.462563,18458.0
21250,10163.293945,14811.5
3600,708.132690,18485.4
21275,1192.623169,14829.1
21300,2399.883057,14846.4
3650,1725.207520,18512.7
21325,36408.050781,14863.8
21350,548.252380,14881.3
3700,159.689270,18540.1
21375,3691.119873,14898.6
3750,2520.883545,18567.8
21400,610.705139,14916.1
21425,194.628265,14933.4
3800,272.791962,18595.2
21450,75.849800,14950.7
3850,57.825062,18622.5
21475,654.718018,14968.1
21500,1488.801025,14985.4
3900,104.452965,18649.8
21525,814.023193,15002.7
3950,2516.016602,18677.6
21550,391.283356,15020.0
21575,331.189087,15037.2
4000,263.456512,18705.0
21600,593.231506,15054.4
21625,81.381218,15071.8
4050,522.830200,18732.3
21650,686.592896,15089.0
4100,130.040283,18760.2
21675,388.196167,15106.2
21700,112.808472,15123.5
4150,23116.701172,18787.5
21725,275.555908,15140.8
4200,206.864868,18814.8
21750,1640.841675,15158.1
21775,20755.044922,15175.5
4250,177.778107,18842.2
21800,193.380081,15192.8
21825,1352.173706,15210.1
4300,1065.342407,18870.0
21850,133.695786,15227.4
4350,745.387451,18897.3
21875,262.580658,15244.7
21900,2166.667969,15262.0
4400,92.570503,18924.6
21925,698.433472,15279.2
4450,135.437469,18951.9
21950,123.369965,15296.5
21975,278.787842,15313.7
4500,1541.706543,18979.7
22000,43.260586,15331.0
22025,256.374664,15348.3
4550,105.822067,19007.1
22050,66.614403,15365.5
4600,191.538757,19034.4
22075,283.731598,15382.8
22100,614.733398,15400.1
4650,60.049641,19061.7
22125,16230.193359,15417.3
4700,820.218384,19089.5
22150,404.934448,15434.5
22175,7715.609375,15451.9
4750,2446.816162,19116.8
22200,84.069237,15469.1
4800,517.572205,19144.1
22225,5090.861816,15486.4
22250,499.193054,15503.7
4850,492.396362,19171.5
22275,425.107117,15521.1
22300,4492.362793,15538.3
4900,178.495865,19199.3
22325,465.442383,15555.5
4950,118.694969,19226.7
22350,78.642120,15572.9
22375,102.087242,15590.2
5000,1097.421753,19254.1
22400,179.564484,15607.4
22425,76.578224,15624.8
22450,104.095970,15642.0
22475,1160.753418,15659.3
22500,796.375732,15676.6
22525,380.289978,15693.9
22550,65.913261,15711.1
22575,1224.716797,15728.5
22600,2269.945312,15745.8
22625,231.428009,15763.0
22650,133.118073,15780.4
22675,1106.775269,15797.7
22700,2917.632812,15814.9
22725,736.064819,15832.3
22750,175.821655,15849.6
22775,2523.303955,15866.8
22800,1676.603760,15884.1
22825,2369.977783,15901.4
22850,44630.632812,15918.7
22875,250.778214,15935.9
22900,353.742767,15953.3
22925,484.984467,15970.6
22950,5832.445312,15987.9
22975,21614.591797,16005.2
23000,1109.644043,16022.5
23025,3776.139160,16039.8
23050,208.529938,16057.1
23075,1382.670776,16074.4
23100,306.016907,16091.7
23125,606.493042,16109.0
23150,1219.177368,16126.4
23175,3209.623779,16143.6
23200,14944.920898,16161.1
23225,787.921082,16178.4
23250,346.761475,16195.7
23275,1371.142944,16212.9
23300,141.749390,16230.3
23325,404.620483,16247.6
23350,311.938690,16264.9
23375,652.179443,16282.2
23400,1628.932129,16299.5
23425,409.748383,16316.8
23450,564.138916,16334.2
23475,81678.234375,16351.5
23500,368.470215,16368.8
23525,37426.761719,16386.1
23550,12912.873047,16403.4
23575,2816.038574,16420.8
23600,241.667358,16438.1
23625,9209.965820,16455.4
23650,681.099609,16472.8
23675,20210.490234,16490.1
23700,1485.212524,16507.4
23725,4341.467773,16524.7
23750,501.400726,16542.0
