step,loss,wall_time
4575,0.174262,994.7
4600,0.162647,1000.1
4625,0.167745,1005.4
4650,0.161587,1010.7
4675,0.162673,1016.1
4700,0.167767,1021.5
4725,0.152851,1026.8
4750,0.166585,1032.1
4775,0.172466,1037.5
4800,0.164840,1042.8
4825,0.163298,1048.1
4850,0.157286,1053.5
4875,0.160153,1058.8
4900,0.172275,1064.1
4925,0.156117,1069.6
4950,0.173303,1074.9
4975,0.160612,1080.2
5000,0.155281,1085.6
5025,0.160735,1099.6
5050,0.162273,1104.9
5075,0.167903,1110.2
5100,0.163136,1115.6
5125,0.170970,1120.9
5150,0.153798,1126.3
5175,0.165624,1131.6
5200,0.159893,1137.0
5225,0.177649,1142.3
5250,0.162699,1147.7
5275,0.151778,1153.1
5300,0.172353,1158.4
5325,0.169240,1163.8
5350,0.156946,1169.2
5375,0.164568,1174.5
5400,0.164499,1179.9
5425,0.172226,1185.2
5450,0.165656,1190.5
5475,0.160655,1195.9
5500,0.158380,1201.3
5525,0.175102,1206.6
5550,0.163507,1212.0
5575,0.171110,1217.3
5600,0.161723,1222.6
5625,0.165597,1228.0
5650,0.171983,1233.3
5675,0.174480,1238.6
5700,0.167868,1243.9
5725,0.169641,1249.4
5750,0.162638,1254.7
5775,0.163450,1260.0
5800,0.164028,1265.4
5825,0.160160,1270.8
5850,0.170546,1276.1
5875,0.174585,1281.5
5900,0.166439,1286.8
5925,0.167087,1292.2
5950,0.170000,1297.6
5975,0.169223,1302.9
6000,0.165098,1308.2
6025,0.160704,1313.6
6050,0.173777,1318.9
6075,0.166987,1324.2
6100,0.169201,1329.6
6125,0.154398,1334.9
6150,0.156192,1340.3
6175,0.164452,1345.6
6200,0.156857,1351.0
6225,0.169861,1356.4
6250,0.161681,1361.7
6275,0.164775,1367.0
6300,0.158703,1372.4
6325,0.162123,1377.6
6350,0.154213,1383.1
6375,0.175559,1388.4
6400,0.166700,1393.7
6425,0.175138,1399.1
6450,0.159262,1404.4
6475,0.177961,1409.7
6500,0.179683,1415.1
6525,0.155912,1420.4
6550,0.153012,1425.8
6575,0.166783,1431.2
6600,0.161856,1436.5
6625,0.161973,1441.8
6650,0.155639,1447.1
6675,0.155926,1452.5
6700,0.156247,1457.8
6725,0.166515,1463.2
6750,0.146709,1468.6
6775,0.152854,1473.9
6800,0.161283,1479.3
6825,0.171923,1484.7
6850,0.166997,1490.0
6875,0.158414,1495.2
6900,0.150772,1500.6
6925,0.165550,1505.9
6950,0.170223,1511.3
6975,0.151230,1516.6
7000,0.168593,1521.9
7025,0.157973,1527.2
7050,0.167732,1532.6
7075,0.156717,1537.9
7100,0.162675,1543.3
7125,0.155596,1548.5
7150,0.158943,1553.9
7175,0.152506,1559.3
7200,0.149931,1564.6
7225,0.158799,1570.0
7250,0.149634,1575.3
7275,0.166283,1580.6
7300,0.161619,1586.0
7325,0.153563,1591.4
7350,0.150823,1596.7
7375,0.168537,1602.0
7400,0.169056,1607.3
7425,0.169117,1612.6
7450,0.165353,1618.0
7475,0.168159,1623.3
7500,0.161851,1628.7
7525,0.155480,1634.1
7550,0.158937,1639.5
7575,0.162851,1645.2
7600,0.164771,1650.4
7625,0.146077,1656.0
7650,0.168696,1661.3
7675,0.165935,1666.7
7700,0.159414,1672.1
7725,0.158293,1677.5
7750,0.169816,1682.8
7775,0.165305,1688.2
7800,0.164183,1693.4
7825,0.152742,1698.7
7850,0.173725,1704.5
7875,0.163868,1709.8
7900,0.158755,1715.0
7925,0.175424,1720.4
7950,0.151023,1725.8
7975,0.158189,1731.1
8000,0.169206,1736.4
8025,0.156428,1741.8
8050,0.161099,1747.1
8075,0.157636,1752.4
8100,0.155060,1757.8
8125,0.157092,1763.1
8150,0.162280,1768.5
8175,0.147443,1773.9
8200,0.159075,1779.3
8225,0.158794,1784.6
8250,0.154503,1790.0
8275,0.159062,1795.3
8300,0.159748,1800.7
8325,0.155607,1806.1
8350,0.173778,1811.4
8375,0.159873,1816.8
8400,0.165741,1822.2
8425,0.175768,1827.5
8450,0.151209,1832.8
8475,0.150668,1838.2
8500,0.164174,1843.6
8525,0.175561,1848.9
8550,0.165862,1854.2
8575,0.163113,1859.6
8600,0.162183,1864.9
8625,0.163917,1870.2
8650,0.159531,1875.6
8675,0.154714,1880.9
8700,0.164424,1886.2
8725,0.153029,1891.6
8750,0.165034,1896.9
8775,0.160750,1902.3
8800,0.170144,1907.7
8825,0.158276,1913.0
8850,0.147593,1918.3
8875,0.169240,1923.6
8900,0.164819,1929.0
8925,0.149352,1934.3
8950,0.163931,1939.6
8975,0.158789,1945.0
9000,0.169361,1950.3
9025,0.155838,1955.6
9050,0.156521,1961.0
9075,0.155304,1966.3
9100,0.156540,1971.6
9125,0.167334,1977.0
9150,0.163112,1982.3
9175,0.162439,1987.7
9200,0.154610,1993.1
9225,0.156231,1998.4
9250,0.157135,2003.7
9275,0.169443,2009.1
9300,0.162032,2014.4
9325,0.166779,2019.8
9350,0.163419,2025.1
9375,0.158174,2030.5
9400,0.157805,2035.8
9425,0.159065,2041.1
9450,0.163173,2046.5
9475,0.157621,2051.8
9500,0.156726,2057.1
9525,0.168997,2062.5
9550,0.170435,2067.8
9575,0.158717,2073.2
9600,0.160084,2078.6
9625,0.156788,2083.9
9650,0.164623,2089.2
9675,0.160539,2094.7
9700,0.158619,2100.0
9725,0.156910,2105.4
9750,0.160377,2110.8
9775,0.154452,2116.1
9800,0.161466,2121.5
9825,0.157900,2126.9
9850,0.170354,2132.2
9875,0.159957,2137.6
9900,0.162827,2143.0
9925,0.164903,2148.3
9950,0.151495,2153.6
9975,0.159161,2158.9
10000,0.159299,2164.3
10025,0.163327,2173.0
10050,0.166542,2178.3
10075,0.155378,2183.7
10100,0.161156,2189.0
10125,0.158537,2194.3
10150,0.164265,2199.7
10175,0.160091,2205.0
10200,0.150428,2210.3
10225,0.165001,2215.7
10250,0.163959,2221.1
10275,0.155094,2226.4
10300,0.165485,2231.8
10325,0.159602,2237.1
10350,0.156646,2242.4
10375,0.166264,2247.7
10400,0.157347,2253.0
10425,0.149796,2258.3
10450,0.160488,2263.5
10475,0.158503,2269.0
10500,0.168364,2274.3
10525,0.164928,2279.6
10550,0.158405,2285.0
10575,0.165285,2290.3
10600,0.148875,2295.5
10625,0.157005,2300.9
10650,0.162833,2306.2
10675,0.156284,2311.5
10700,0.163349,2316.9
10725,0.168679,2322.2
10750,0.151608,2327.6
10775,0.160265,2333.0
10800,0.155540,2338.3
10825,0.159546,2343.6
10850,0.165703,2349.0
10875,0.165178,2354.3
10900,0.149540,2359.7
10925,0.155013,2365.0
10950,0.164054,2370.4
10975,0.159843,2375.7
11000,0.156112,2381.0
11025,0.157581,2386.4
11050,0.163150,2391.7
11075,0.155169,2397.0
11100,0.159598,2402.4
11125,0.148021,2407.7
11150,0.153726,2413.0
11175,0.174800,2418.3
11200,0.167841,2423.6
11225,0.156670,2429.0
11250,0.159644,2434.4
11275,0.151560,2439.7
11300,0.164024,2445.0
11325,0.150203,2450.4
11350,0.162960,2455.7
11375,0.157309,2461.0
11400,0.171919,2466.3
11425,0.154589,2471.7
11450,0.164975,2477.0
11475,0.162308,2482.3
11500,0.161988,2487.7
11525,0.155647,2493.0
11550,0.146887,2498.3
11575,0.163259,2503.7
11600,0.168019,2509.1
11625,0.158917,2514.4
11650,0.159399,2519.8
11675,0.163487,2525.1
11700,0.162208,2530.4
11725,0.177362,2535.8
11750,0.154732,2541.2
11775,0.168772,2546.5
11800,0.169242,2551.9
11825,0.157836,2557.2
11850,0.154749,2562.5
11875,0.158267,2567.8
11900,0.160508,2573.2
11925,0.147294,2578.6
11950,0.153635,2583.9
11975,0.145955,2589.3
12000,0.159940,2594.6
12025,0.152612,2600.0
12050,0.168038,2605.3
12075,0.164004,2610.7
12100,0.158576,2616.0
12125,0.150839,2621.4
12150,0.150909,2626.7
12175,0.150560,2632.1
12200,0.144779,2637.4
12225,0.160712,2642.8
12250,0.146974,2648.1
12275,0.147963,2653.5
12300,0.167671,2658.9
12325,0.162823,2664.2
12350,0.138746,2669.5
12375,0.172209,2675.0
12400,0.162501,2680.3
12425,0.151666,2685.6
12450,0.167626,2691.0
12475,0.156894,2696.3
12500,0.163816,2701.6
12525,0.147583,2707.0
12550,0.157547,2712.4
12575,0.159767,2717.7
12600,0.147463,2723.1
12625,0.157103,2728.5
12650,0.153577,2733.8
12675,0.150100,2739.2
12700,0.162104,2744.5
12725,0.142534,2749.8
12750,0.148026,2755.2
12775,0.168747,2760.5
12800,0.159497,2765.8
12825,0.159770,2771.1
12850,0.152741,2776.5
12875,0.151599,2781.9
12900,0.164033,2787.2
12925,0.164482,2792.6
12950,0.156353,2797.9
12975,0.153849,2803.1
13000,0.157217,2808.5
13025,0.154621,2813.8
13050,0.170847,2819.1
13075,0.154420,2824.5
13100,0.154298,2829.7
13125,0.144091,2835.1
13150,0.162121,2840.4
13175,0.166168,2845.7
13200,0.156524,2851.0
13225,0.156619,2856.4
13250,0.159501,2861.7
13275,0.155281,2867.0
13300,0.164826,2872.3
13325,0.167922,2877.7
13350,0.152476,2883.0
13375,0.149623,2888.3
13400,0.154050,2893.7
13425,0.150430,2899.0
13450,0.168104,2904.3
13475,0.158823,2909.7
13500,0.157305,2915.0
13525,0.159153,2920.3
13550,0.152935,2925.7
13575,0.158810,2931.0
13600,0.147986,2936.3
13625,0.163637,2941.6
13650,0.147953,2946.9
13675,0.154234,2952.2
13700,0.158467,2957.6
13725,0.162716,2963.0
13750,0.156174,2968.3
13775,0.154758,2973.6
13800,0.145563,2979.1
13825,0.149738,2984.4
13850,0.149745,2989.7
13875,0.157774,2995.2
13900,0.158873,3000.5
13925,0.159081,3005.8
13950,0.151023,3011.2
13975,0.153700,3016.5
14000,0.148561,3021.8
14025,0.158597,3027.2
14050,0.163320,3032.5
14075,0.152713,3037.9
14100,0.174080,3043.3
14125,0.149601,3048.6
14150,0.167108,3053.9
14175,0.162973,3059.2
14200,0.155065,3064.6
14225,0.151256,3069.8
14250,0.158788,3075.1
14275,0.153388,3080.6
14300,0.157632,3085.9
14325,0.160594,3091.2
14350,0.153208,3096.6
14375,0.145688,3101.9
14400,0.166116,3107.2
14425,0.148429,3112.6
14450,0.155156,3117.9
14475,0.144771,3123.2
14500,0.147896,3128.6
14525,0.161362,3133.9
14550,0.154406,3139.2
14575,0.160634,3144.6
14600,0.156495,3149.9
14625,0.154528,3155.2
14650,0.149753,3160.6
14675,0.157382,3166.0
14700,0.151305,3171.3
14725,0.150423,3176.6
14750,0.155582,3182.0
14775,0.161825,3187.3
14800,0.167986,3192.5
14825,0.159207,3198.0
14850,0.156894,3203.3
14875,0.153184,3208.6
14900,0.156945,3214.0
14925,0.166392,3219.3
14950,0.161707,3224.6
14975,0.160522,3229.9
15000,0.161275,3235.2
15025,0.152935,3243.6
15050,0.155683,3249.0
15075,0.159445,3254.4
15100,0.157739,3259.7
15125,0.168586,3265.1
15150,0.148368,3270.4
15175,0.153008,3275.7
15200,0.157793,3281.0
15225,0.149079,3286.4
15250,0.158734,3291.8
15275,0.147882,3297.1
15300,0.154220,3302.5
15325,0.161599,3307.8
15350,0.156181,3313.1
15375,0.150538,3318.5
15400,0.151330,3323.9
15425,0.155693,3329.2
15450,0.138131,3334.6
15475,0.153432,3339.9
15500,0.151617,3345.2
15525,0.159195,3350.6
15550,0.153713,3356.0
15575,0.147030,3361.3
15600,0.150779,3366.7
15625,0.170018,3372.0
15650,0.153200,3377.4
15675,0.153983,3382.7
15700,0.158166,3388.1
15725,0.164415,3393.4
15750,0.164936,3398.7
15775,0.160959,3404.1
15800,0.152629,3409.4
15825,0.143138,3414.7
15850,0.145678,3420.2
15875,0.143726,3425.5
15900,0.157957,3430.8
15925,0.150499,3436.2
15950,0.149469,3441.5
15975,0.151263,3446.9
16000,0.154129,3452.3
16025,0.161587,3457.6
16050,0.154743,3462.9
16075,0.156148,3468.3
16100,0.168158,3473.7
16125,0.143245,3479.0
16150,0.148255,3484.2
16175,0.159094,3489.6
16200,0.158080,3495.0
16225,0.143686,3500.3
16250,0.156194,3505.7
16275,0.158859,3511.0
16300,0.149479,3516.3
16325,0.141166,3521.7
16350,0.157759,3527.0
16375,0.165134,3532.3
16400,0.141227,3537.7
16425,0.153438,3542.9
16450,0.157037,3548.3
16475,0.151014,3553.7
16500,0.149751,3559.0
16525,0.143338,3564.4
16550,0.162497,3569.8
16575,0.157533,3575.1
16600,0.155702,3580.4
16625,0.159614,3585.7
16650,0.171168,3591.2
16675,0.153153,3596.5
16700,0.149790,3601.8
16725,0.152410,3607.2
16750,0.163870,3612.5
16775,0.151605,3617.8
16800,0.146882,3623.2
16825,0.161920,3628.5
16850,0.169413,3633.9
16875,0.145426,3639.3
16900,0.151978,3644.6
16925,0.158825,3649.9
16950,0.156430,3655.3
16975,0.158804,3660.6
17000,0.157045,3666.0
17025,0.161071,3671.4
17050,0.156033,3676.7
17075,0.145163,3682.0
17100,0.152556,3687.3
17125,0.156837,3692.7
17150,0.139612,3698.0
17175,0.160961,3703.3
17200,0.147404,3708.7
17225,0.146034,3714.1
17250,0.166570,3719.4
17275,0.148017,3724.8
17300,0.150548,3730.1
17325,0.158496,3735.4
17350,0.153005,3740.8
17375,0.150645,3746.1
17400,0.153760,3751.5
17425,0.155055,3756.9
17450,0.151653,3762.2
17475,0.153964,3767.5
17500,0.158874,3772.9
17525,0.162744,3778.2
17550,0.156907,3783.6
17575,0.143984,3788.9
17600,0.164407,3794.3
17625,0.164534,3799.6
17650,0.156646,3804.9
17675,0.154830,3810.3
17700,0.152193,3815.6
17725,0.158978,3820.9
17750,0.156469,3826.2
17775,0.152526,3831.5
17800,0.156562,3836.8
17825,0.144955,3842.2
17850,0.159771,3847.5
17875,0.153298,3852.8
17900,0.153578,3858.2
17925,0.147103,3863.5
17950,0.147781,3868.9
17975,0.149257,3874.2
18000,0.150764,3879.6
18025,0.160277,3884.9
18050,0.157407,3890.1
18075,0.151403,3895.6
18100,0.154746,3900.9
18125,0.155869,3906.2
18150,0.162237,3911.6
18175,0.159090,3916.9
18200,0.150987,3922.3
18225,0.159247,3927.6
18250,0.166107,3933.0
18275,0.150949,3938.3
18300,0.147735,3943.7
18325,0.146829,3949.0
18350,0.153141,3954.3
18375,0.144868,3959.7
18400,0.156303,3965.0
18425,0.156204,3970.3
18450,0.161107,3975.7
18475,0.170908,3981.1
18500,0.166913,3986.4
18525,0.155854,3991.7
18550,0.150851,3997.1
18575,0.153480,4002.4
18600,0.153827,4007.7
18625,0.155143,4013.2
18650,0.150207,4018.5
18675,0.155034,4023.8
18700,0.167789,4029.2
18725,0.151701,4034.5
18750,0.154056,4039.9
18775,0.154586,4045.3
18800,0.155871,4050.6
18825,0.151831,4055.9
18850,0.153609,4061.3
18875,0.152166,4066.6
18900,0.155523,4071.9
18925,0.155912,4077.3
18950,0.147520,4082.6
18975,0.160461,4088.0
19000,0.153706,4093.3
19025,0.149234,4098.7
19050,0.150887,4104.0
19075,0.148746,4109.3
19100,0.160532,4114.8
19125,0.163604,4120.1
19150,0.151794,4125.4
19175,0.148940,4130.8
19200,0.143933,4136.1
19225,0.158512,4141.4
19250,0.158408,4146.8
19275,0.162130,4152.1
19300,0.145535,4157.5
19325,0.159031,4162.8
19350,0.151126,4168.2
19375,0.146196,4173.5
19400,0.149000,4178.9
19425,0.160537,4184.2
19450,0.157626,4189.5
19475,0.149623,4194.8
19500,0.150309,4200.2
19525,0.148312,4205.6
19550,0.157481,4210.9
19575,0.147802,4216.3
19600,0.159324,4221.6
19625,0.150615,4226.9
19650,0.152295,4232.3
19675,0.154811,4237.6
19700,0.155614,4243.0
19725,0.155938,4248.3
19750,0.140203,4253.7
19775,0.148115,4259.0
19800,0.150247,4264.4
19825,0.150776,4269.7
19850,0.151730,4275.1
19875,0.162006,4280.4
19900,0.136469,4285.8
19925,0.157302,4291.1
19950,0.149141,4296.3
19975,0.155902,4301.7
20000,0.155596,4307.0
20025,0.154458,4315.7
20050,0.150101,4321.1
20075,0.148896,4326.4
20100,0.155695,4331.7
20125,0.154590,4337.2
20150,0.153561,4342.5
20175,0.154082,4347.8
20200,0.150560,4353.2
20225,0.157813,4358.6
20250,0.157693,4363.9
20275,0.142217,4369.3
20300,0.152298,4374.7
20325,0.144980,4380.0
20350,0.155632,4385.4
20375,0.139376,4390.8
20400,0.153297,4396.1
20425,0.154927,4401.4
20450,0.153319,4406.8
20475,0.152644,4412.1
20500,0.156638,4417.4
20525,0.147288,4422.8
20550,0.152270,4428.1
20575,0.165971,4433.4
20600,0.139136,4438.8
20625,0.150051,4444.1
20650,0.152507,4449.4
20675,0.151146,4454.8
20700,0.161643,4460.1
20725,0.151685,4465.5
20750,0.175425,4470.8
20775,0.151880,4476.1
20800,0.160952,4481.4
20825,0.157088,4486.8
20850,0.146747,4492.1
20875,0.150295,4497.5
20900,0.158596,4502.8
20925,0.146055,4508.2
20950,0.152011,4513.6
20975,0.158480,4518.8
21000,0.144687,4524.2
21025,0.147736,4529.6
21050,0.154854,4534.9
21075,0.161653,4540.3
21100,0.145907,4545.6
21125,0.155377,4550.9
21150,0.161474,4556.3
21175,0.150001,4561.7
21200,0.160620,4567.0
21225,0.154068,4572.4
21250,0.163879,4577.7
21275,0.146791,4583.0
21300,0.159163,4588.4
21325,0.148152,4593.8
21350,0.152415,4599.1
21375,0.150463,4604.4
21400,0.159439,4609.8
21425,0.141849,4615.2
21450,0.165592,4620.4
21475,0.143735,4625.8
21500,0.156561,4631.2
21525,0.154800,4636.5
21550,0.147458,4641.9
21575,0.157627,4647.2
21600,0.149442,4652.5
21625,0.157793,4657.9
21650,0.141273,4663.3
21675,0.155114,4668.6
21700,0.157427,4674.0
21725,0.148264,4679.3
21750,0.154582,4684.6
21775,0.145214,4690.0
21800,0.142376,4695.3
21825,0.155222,4700.7
21850,0.152760,4706.0
21875,0.145548,4711.4
21900,0.157243,4716.7
21925,0.156430,4722.0
21950,0.146769,4727.3
21975,0.161894,4732.6
22000,0.145906,4737.9
22025,0.149578,4743.3
22050,0.147827,4748.7
22075,0.152165,4754.0
22100,0.162935,4759.4
22125,0.154817,4764.7
22150,0.155322,4770.0
22175,0.151968,4775.4
22200,0.151952,4780.8
22225,0.141856,4786.1
22250,0.140879,4791.5
22275,0.146457,4796.8
22300,0.161574,4802.1
22325,0.151125,4807.4
22350,0.154434,4812.8
22375,0.151467,4818.1
22400,0.151612,4823.4
22425,0.158354,4828.9
22450,0.157830,4834.2
22475,0.171060,4839.5
22500,0.147968,4844.9
22525,0.155963,4850.2
22550,0.156784,4855.5
22575,0.162525,4860.9
22600,0.149052,4866.2
22625,0.150962,4871.5
22650,0.143138,4876.9
22675,0.148856,4882.2
22700,0.146516,4887.5
22725,0.144514,4892.9
22750,0.149657,4898.2
22775,0.154517,4903.5
22800,0.152628,4908.8
22825,0.155526,4914.2
22850,0.147995,4919.6
22875,0.143819,4924.9
22900,0.149840,4930.3
22925,0.152367,4935.6
22950,0.148320,4940.9
22975,0.151562,4946.3
23000,0.156933,4951.7
23025,0.166282,4957.0
23050,0.156875,4962.4
23075,0.149356,4967.7
23100,0.148204,4973.1
23125,0.144263,4978.4
23150,0.153819,4983.8
23175,0.143912,4989.1
23200,0.151942,4994.5
23225,0.140645,4999.8
23250,0.148936,5005.1
23275,0.153004,5010.4
23300,0.150339,5015.8
23325,0.146663,5021.1
23350,0.150288,5026.5
23375,0.158963,5031.9
23400,0.166317,5037.3
23425,0.158692,5042.6
23450,0.155161,5048.0
23475,0.148774,5053.3
23500,0.155589,5058.6
23525,0.148184,5064.0
23550,0.143653,5069.3
23575,0.155030,5074.6
23600,0.154236,5080.0
23625,0.150318,5085.4
23650,0.158821,5090.7
23675,0.157711,5096.0
23700,0.164606,5101.4
23725,0.146828,5106.7
23750,0.154201,5112.0
23775,0.153014,5117.4
23800,0.158919,5122.7
23825,0.164098,5128.0
23850,0.155481,5133.5
23875,0.152768,5138.8
23900,0.141565,5144.1
23925,0.144332,5149.4
23950,0.148338,5154.8
23975,0.160686,5160.1
24000,0.148274,5165.5
24025,0.157528,5170.8
24050,0.163521,5176.1
24075,0.160098,5181.5
24100,0.153459,5186.8
24125,0.147699,5192.2
24150,0.148915,5197.6
24175,0.158589,5202.9
24200,0.150900,5208.2
24225,0.152111,5213.5
24250,0.153033,5218.9
24275,0.150493,5224.3
24300,0.148174,5229.5
24325,0.148750,5234.9
24350,0.152592,5240.2
24375,0.147556,5245.5
24400,0.151074,5250.9
24425,0.152957,5256.2
24450,0.141402,5261.5
24475,0.156168,5266.9
24500,0.156351,5272.2
24525,0.153694,5277.5
24550,0.167724,5282.9
24575,0.154116,5288.2
24600,0.160454,5293.5
24625,0.156502,5298.9
24650,0.146718,5304.2
24675,0.147377,5309.6
24700,0.156095,5314.9
24725,0.146532,5320.2
24750,0.157040,5325.6
24775,0.149284,5330.9
24800,0.155358,5336.3
24825,0.151258,5341.6
24850,0.157025,5346.9
24875,0.138860,5352.3
24900,0.153863,5357.6
24925,0.154976,5362.9
24950,0.149561,5368.3
24975,0.154670,5373.6
25000,0.147804,5378.9
25025,0.153210,5387.3
25050,0.148622,5392.7
25075,0.158214,5398.0
25100,0.152178,5403.3
25125,0.155166,5408.7
25150,0.145940,5414.0
25175,0.157502,5419.3
25200,0.156153,5424.7
25225,0.143248,5430.0
25250,0.165097,5435.3
25275,0.158596,5440.8
25300,0.151026,5446.1
25325,0.165129,5451.4
25350,0.144322,5456.8
25375,0.154618,5462.1
25400,0.153147,5467.4
25425,0.140731,5472.8
25450,0.156544,5478.1
25475,0.153085,5483.5
25500,0.156397,5488.8
25525,0.145394,5494.2
25550,0.154495,5499.5
25575,0.151954,5504.9
25600,0.154789,5510.2
25625,0.144057,5515.5
25650,0.139602,5520.8
25675,0.141973,5526.3
25700,0.155625,5531.6
25725,0.144438,5536.9
25750,0.160336,5542.3
25775,0.145515,5547.6
25800,0.156332,5553.0
25825,0.157036,5558.4
25850,0.152801,5563.7
25875,0.150149,5569.0
25900,0.153473,5574.4
25925,0.154095,5579.7
25950,0.155141,5585.0
25975,0.161617,5590.4
26000,0.146680,5595.7
26025,0.151507,5601.0
26050,0.148108,5606.4
26075,0.159458,5611.7
26100,0.151916,5617.0
26125,0.146175,5622.3
26150,0.153332,5627.7
26175,0.151745,5633.0
26200,0.153418,5638.3
26225,0.144806,5643.7
26250,0.155577,5649.0
26275,0.145301,5654.3
26300,0.146831,5659.7
26325,0.156653,5665.0
26350,0.152224,5670.4
26375,0.144856,5675.7
26400,0.160727,5681.1
26425,0.150736,5686.4
26450,0.150913,5691.8
26475,0.146013,5697.1
26500,0.149753,5702.5
26525,0.142656,5707.8
26550,0.151430,5713.2
26575,0.146143,5718.5
26600,0.148485,5723.8
26625,0.153680,5729.2
26650,0.147580,5734.6
26675,0.144139,5739.9
26700,0.148372,5745.3
26725,0.145454,5750.6
26750,0.148000,5755.9
26775,0.148794,5761.3
26800,0.154327,5766.6
26825,0.146467,5772.0
26850,0.143796,5777.4
26875,0.161304,5782.7
26900,0.143761,5788.0
26925,0.157349,5793.4
26950,0.149399,5798.7
26975,0.145626,5804.0
27000,0.158612,5809.4
27025,0.146646,5814.7
27050,0.158265,5820.1
27075,0.154047,5825.4
27100,0.163181,5830.8
27125,0.147249,5836.1
27150,0.162701,5841.4
27175,0.157898,5846.8
27200,0.150705,5852.1
27225,0.154102,5857.4
27250,0.154438,5862.8
27275,0.157182,5868.1
27300,0.164139,5873.5
