step,loss,wall_time
7525,23.431524,1472.4
7550,5389.188965,1477.1
7575,34.437542,1481.8
7600,189.875366,1486.5
7625,73.775383,1491.3
7650,51.162170,1496.1
7675,136.252167,1500.8
7700,11551.428711,1505.6
7725,78.134377,1510.3
7750,238.751816,1515.0
7775,57.393684,1519.8
7800,33.834648,1524.5
7825,16.774168,1529.2
7850,840.513000,1534.0
7875,328.728760,1538.7
7900,158.491043,1543.4
7925,21.826128,1548.2
7950,1200.283325,1552.9
7975,814.434021,1557.6
8000,78.035843,1562.4
8025,714.226746,1567.2
8050,119.089806,1571.9
8075,421.548492,1576.6
8100,532.533752,1581.4
8125,697.784668,1586.1
8150,43.765556,1590.8
8175,59.844654,1595.6
8200,73.887749,1600.3
8225,47.828396,1605.0
8250,251.811310,1609.8
8275,20.595387,1614.5
8300,87.455421,1619.2
8325,76.869560,1624.0
8350,37.994869,1628.7
8375,30.911436,1633.5
8400,94.613457,1638.3
8425,4955.881348,1643.0
8450,457.007355,1647.7
8475,4506.483887,1652.5
8500,622.216370,1657.2
8525,76.318672,1661.9
8550,2741.978027,1666.6
8575,28.778730,1671.4
8600,92.372383,1676.1
8625,150.161148,1680.8
8650,113.213875,1685.6
8675,28.874706,1690.3
8700,14.601163,1695.0
8725,50.204323,1699.8
8750,15.307861,1704.5
8775,26.333410,1709.2
8800,21.377953,1714.0
8825,284.788239,1718.7
8850,154.905884,1723.4
8875,281.162964,1728.2
8900,84.807297,1732.9
8925,318.672241,1737.6
8950,102.791740,1742.4
8975,1756.558350,1747.1
9000,9747.597656,1751.8
9025,50.405479,1756.5
9050,7564.620605,1761.3
9075,106.807518,1766.0
9100,2523.939697,1770.7
9125,1595.364380,1775.5
9150,533.593506,1780.2
9175,921.821106,1785.0
9200,15.455259,1789.8
9225,17.916412,1794.5
9250,52.238014,1799.2
9275,161.072861,1804.0
9300,33.854515,1808.7
9325,51.156319,1813.4
9350,11.139296,1818.2
9375,83.748657,1822.9
9400,752.888367,1827.6
9425,1009.257263,1832.4
9450,17565.974609,1837.1
9475,202.298447,1841.8
9500,335.578400,1846.5
9525,24.039600,1851.3
9550,82.996162,1856.0
9575,555.331299,1860.7
9600,31.274183,1865.5
9625,363.378357,1870.2
9650,203.959808,1874.9
9675,129.575424,1879.7
9700,35.203144,1884.4
9725,33.874481,1889.1
9750,653.348877,1893.9
9775,11.939842,1898.6
9800,107.658440,1903.3
9825,327.791595,1908.1
9850,30.486334,1912.8
9875,128.446060,1917.5
9900,96.991234,1922.3
9925,520.449219,1927.0
9950,233.769836,1931.7
9975,2423.590088,1936.4
10000,248.636200,1941.1
10025,322.517944,1949.4
10050,15.435788,1954.1
10075,100.000748,1958.9
10100,18.965242,1963.6
10125,280.378754,1968.3
10150,162.202789,1973.1
10175,47.977882,1977.8
10200,1196.443481,1982.5
10225,74.180984,1987.3
10250,8854.805664,1992.0
10275,214.862839,1996.7
10300,12504.488281,2001.5
10325,68635.031250,2006.2
10350,32.107292,2010.9
10375,39.616749,2015.7
10400,502.074249,2020.5
10425,136.952011,2025.2
10450,279.416077,2029.9
10475,298.653778,2034.7
10500,12585.028320,2039.4
10525,80.737808,2044.1
10550,496.599335,2048.9
10575,27.922400,2053.7
10600,122.152679,2058.4
10625,93.617134,2063.2
10650,143.960526,2067.9
10675,53.884811,2072.6
10700,71.550095,2077.4
10725,231.301437,2082.4
10750,134.741013,2087.1
10775,19.838816,2091.8
10800,59.657825,2096.8
10825,42.163048,2101.5
10850,1494.797852,2106.3
10875,331.217255,2111.0
10900,26.294277,2115.7
10925,31.324865,2120.3
10950,758.117493,2125.1
10975,171.520325,2129.9
11000,371.445526,2134.6
11025,363.242218,2139.3
11050,229.092896,2144.1
11075,533.869873,2148.8
11100,29519.970703,2153.6
11125,4559.473633,2158.3
11150,1359.340576,2163.0
11175,27.305746,2167.8
11200,356.888855,2172.5
11225,268.880096,2177.2
11250,91.367096,2182.0
11275,14.018732,2186.7
11300,433.347015,2191.4
11325,269.210999,2196.2
11350,264.544800,2200.9
11375,55.183334,2205.6
11400,17297.091797,2210.3
11425,1126.152222,2215.1
11450,1196.217773,2219.8
11475,682.823486,2224.5
11500,13833.761719,2229.3
11525,113.559059,2234.0
11550,61.054977,2238.7
11575,30993.250000,2243.5
11600,22.652384,2248.2
11625,288.369568,2252.9
11650,23.604387,2257.7
11675,440.730225,2262.4
11700,803.064819,2267.1
11725,40325.652344,2271.8
11750,105.234222,2276.5
11775,211.599548,2281.2
11800,21.478878,2286.0
11825,73.207657,2290.7
11850,38.564262,2295.4
11875,64.136322,2300.1
11900,2788.297119,2304.9
11925,116.270996,2309.6
11950,6279.351074,2314.3
11975,19.898016,2319.0
12000,79.343071,2323.8
12025,46.461063,2328.5
12050,119.833542,2333.2
12075,114.300758,2337.9
12100,37.276287,2342.6
12125,99.921989,2347.4
12150,26.599724,2352.1
12175,573.839172,2356.8
12200,385.491516,2361.6
12225,43.433678,2366.3
12250,112.635399,2371.0
12275,40.528385,2375.8
12300,518.880798,2380.5
12325,372.880951,2385.2
12350,121.946709,2389.9
12375,750.148926,2394.7
12400,1211.603027,2399.4
12425,1616.410522,2404.1
12450,307.901123,2408.9
12475,19.259741,2413.6
12500,79.754486,2418.3
12525,587.222412,2423.0
12550,337.973328,2427.7
12575,410.974152,2432.4
12600,104.264580,2437.2
12625,582.647278,2441.9
12650,386.468445,2446.6
12675,1909.957153,2451.4
12700,113.523834,2456.1
12725,610.060181,2460.8
12750,36.448410,2465.6
12775,2824.918701,2470.3
12800,250.062729,2474.9
12825,96.386856,2479.6
12850,1014.642944,2484.4
12875,14.952605,2489.1
12900,102.951004,2493.8
12925,515.554077,2498.6
12950,139.944153,2503.3
12975,818.890320,2508.0
13000,201.958023,2512.8
13025,257.201263,2517.5
13050,1764.275635,2522.2
13075,47.799503,2527.0
13100,19.301428,2531.6
13125,1414.575562,2536.3
13150,39.093857,2541.1
13175,300.615936,2545.8
13200,124.563301,2550.5
13225,20.872147,2555.3
13250,313.300934,2560.0
13275,614.993286,2564.7
13300,22.109020,2569.4
13325,119.315094,2574.2
13350,1764.157104,2578.9
13375,388.982605,2583.6
13400,2922.032227,2588.4
13425,3271.261475,2593.1
13450,101.860794,2597.8
13475,14798.017578,2602.6
13500,1823.154541,2607.3
13525,370.313354,2612.0
13550,104.057701,2616.8
13575,993.430054,2621.5
13600,45930.945312,2626.2
13625,28.396988,2630.9
13650,164.945862,2635.7
13675,69.727562,2640.4
13700,53.563606,2645.2
13725,18.168575,2649.9
13750,154.560043,2654.6
13775,135.905518,2659.3
13800,48389.636719,2664.1
13825,130.635742,2668.8
13850,21.344606,2673.5
13875,203.237976,2678.3
13900,233.537125,2683.0
13925,262.789459,2687.7
13950,5495.789551,2692.5
13975,615.759155,2697.2
14000,466.467957,2701.9
14025,394.775665,2706.7
14050,59.556019,2711.4
14075,46.704350,2716.1
14100,10.126832,2720.9
14125,452.114929,2725.6
14150,668.861389,2730.3
14175,78.617699,2735.1
14200,349.804626,2739.8
14225,31472.972656,2744.5
14250,236.447342,2749.2
14275,426.915405,2753.9
14300,585.526611,2758.6
14325,620.400940,2763.3
14350,62.578403,2768.1
14375,175.112259,2772.8
14400,34.854549,2777.5
14425,51.967541,2782.3
14450,5613.262207,2787.0
14475,58.928185,2791.7
14500,6501.856934,2796.5
14525,887.334656,2801.2
14550,47.143993,2805.9
14575,709.247559,2810.7
14600,40.259434,2815.4
14625,35.770332,2820.1
14650,1293.404907,2824.9
14675,1531.536011,2829.6
14700,31.604773,2834.3
14725,48.023499,2839.0
14750,151.936737,2843.8
14775,613.639587,2848.5
14800,2705.570801,2853.2
14825,113.381424,2858.0
14850,30.111361,2862.7
14875,77.562843,2867.4
14900,573.008911,2872.2
14925,1741.467529,2876.9
14950,34.495434,2881.6
14975,243.963593,2886.4
15000,105.716911,2891.1
15025,545.623230,2898.9
15050,82.739571,2903.8
15075,44.120167,2908.5
15100,9.959327,2913.2
15125,1997.727661,2918.0
15150,78.094963,2922.7
15175,1735.260498,2927.4
15200,16.311487,2932.1
15225,406.412506,2936.9
15250,41.477982,2941.6
15275,249.455887,2946.3
15300,302.044678,2951.1
15325,16.815014,2955.8
15350,107.374374,2960.5
15375,24.021349,2965.3
15400,5679.161133,2970.0
15425,46.107635,2974.8
15450,691.178711,2979.6
15475,78.054405,2984.6
15500,556.446472,2989.3
15525,43401.410156,2994.4
15550,4824.836914,2999.4
15575,1074.173828,3004.2
15600,441.007538,3008.9
15625,1916.249023,3013.6
15650,106.731392,3018.3
15675,39.842575,3023.1
15700,3206.918945,3027.9
15725,72.762390,3032.6
15750,129.447906,3037.3
15775,584.322144,3042.1
15800,706.314026,3046.8
15825,2124.131592,3051.5
15850,4122.959473,3056.3
15875,65.012474,3061.0
15900,8.155821,3065.7
15925,1379.748291,3070.5
15950,1171.247437,3075.2
15975,19.069811,3079.9
16000,49.515472,3084.7
16025,85.093712,3089.4
16050,443.076965,3094.1
16075,25.980059,3098.8
16100,340.832336,3103.6
16125,112.992058,3108.3
16150,285.268188,3113.0
16175,87.011787,3117.8
16200,24.315474,3122.5
16225,999.512085,3127.2
16250,66.260490,3132.0
16275,104.330917,3136.7
16300,40.815536,3141.4
16325,10187.587891,3146.1
16350,52.134605,3150.9
16375,877.801208,3155.5
16400,99.375694,3160.3
16425,210.361420,3165.0
16450,281.724365,3169.7
16475,110.865402,3174.5
16500,19.557829,3179.2
16525,1545.283447,3183.9
16550,251.178558,3188.7
16575,677.788879,3193.4
16600,32.786564,3198.1
16625,716.252197,3202.8
16650,20.522036,3207.6
16675,3642.630859,3212.3
16700,26.979708,3217.0
16725,41.947376,3221.8
16750,163.207932,3226.5
16775,75.761055,3231.2
16800,40.227592,3236.0
16825,311.354126,3240.7
16850,1056.587646,3245.3
16875,113.848495,3250.1
16900,97.299767,3254.8
16925,104.467041,3259.5
16950,5376.451172,3264.3
16975,339.973785,3269.0
17000,161.810577,3273.7
17025,42.133129,3278.5
17050,7.036686,3283.2
17075,497.658112,3287.9
17100,441.370880,3292.6
17125,28.446888,3297.4
17150,11695.761719,3302.1
17175,79.218124,3306.8
17200,75.555756,3311.5
17225,314.646820,3316.2
17250,12.523604,3320.9
17275,7.523920,3325.7
17300,566.411499,3330.4
17325,253.417633,3335.1
17350,369.032349,3339.8
17375,449.371307,3344.5
17400,1088.170410,3349.2
17425,23.041021,3354.0
17450,11114.250977,3358.7
17475,8243.391602,3363.4
17500,104.715469,3368.2
17525,43210.492188,3372.9
17550,543.307007,3377.6
17575,66.924728,3382.3
17600,1638.081055,3387.1
17625,634.518860,3391.8
17650,55.257572,3396.5
17675,25.321318,3401.3
17700,127.149094,3406.0
17725,5352.104004,3410.7
17750,50.787418,3415.5
17775,25.816177,3420.2
17800,197.495544,3424.9
17825,41.617832,3429.7
17850,199.145523,3434.4
17875,107.734917,3439.1
17900,237.582092,3443.8
17925,1034.463257,3448.6
17950,75.782890,3453.3
17975,236.806671,3458.1
18000,2834.822998,3462.8
18025,79.534363,3467.5
18050,522.135193,3472.2
18075,209.981552,3476.9
18100,32.534061,3481.6
18125,24.506271,3486.3
18150,279.819763,3491.1
18175,11.639201,3495.8
18200,198.991211,3500.5
18225,29.111897,3505.3
18250,17863.802734,3509.9
18275,38757.117188,3514.6
18300,44.401291,3519.4
18325,445.778442,3524.2
18350,25.012415,3528.9
18375,3936.049316,3533.6
18400,370.077148,3538.3
18425,4125.187500,3543.0
18450,116.352776,3547.8
18475,28.052046,3552.5
18500,9.753396,3557.2
18525,1294.487671,3561.9
18550,419.044525,3566.7
18575,643.214050,3571.4
18600,64.357620,3576.1
18625,21.727955,3580.9
18650,32.539135,3585.6
18675,35.734417,3590.3
18700,231.139786,3595.0
18725,153.648254,3599.7
18750,3004.570557,3604.5
18775,108.326103,3609.3
18800,183.874847,3614.0
18825,227.367523,3618.6
18850,545.213257,3623.4
18875,1040.776489,3628.1
18900,1372.654541,3632.8
18925,65.534637,3637.6
18950,414.623993,3642.3
18975,663.221924,3647.0
19000,20707.675781,3651.7
19025,66.986778,3656.5
19050,396.023560,3661.2
19075,536.818665,3665.9
19100,127.114349,3670.6
19125,1022.608337,3675.4
19150,49.979843,3680.1
19175,961.373291,3684.8
19200,233.987457,3689.5
19225,45.059349,3694.2
19250,24.205341,3699.0
19275,88.959618,3703.7
19300,36.495430,3708.4
19325,2499.806885,3713.2
19350,5281.649414,3717.9
19375,1086.803223,3722.6
19400,146.163696,3727.4
19425,64.953369,3732.1
19450,11.993527,3736.8
19475,250.572906,3741.5
19500,733.124817,3746.3
19525,1005.284363,3751.0
19550,1444.864990,3755.7
19575,304.817078,3760.4
19600,36.939072,3765.2
19625,791.655762,3769.9
19650,852.127380,3774.6
19675,3067.624756,3779.3
19700,36.096577,3784.0
19725,22.029476,3788.8
19750,13.119613,3793.5
19775,49.668900,3798.4
19800,115.462730,3803.2
19825,35.517487,3807.9
19850,37.290314,3812.6
19875,77.354294,3817.4
19900,30.785677,3822.1
19925,702.446167,3826.8
19950,170.321732,3831.5
19975,2680.165771,3836.3
20000,87.919624,3841.0
20025,48290.480469,3849.1
20050,370.491852,3853.8
20075,636.429993,3858.5
20100,33399.714844,3863.2
20125,32.197140,3868.0
20150,16.253094,3872.7
20175,778.002869,3877.6
20200,36.904327,3882.5
20225,172.804977,3887.5
20250,149.200333,3892.2
20275,20.322046,3897.4
20300,4674.938965,3902.1
20325,39.809006,3906.8
20350,64.596832,3911.6
20375,20.426542,3916.3
20400,303.634369,3921.0
20425,36.538498,3925.7
20450,2546.017578,3930.5
20475,43.300751,3935.2
20500,297.064362,3939.9
20525,595.770325,3944.7
20550,89.460754,3949.4
20575,1840.737549,3954.0
20600,237.216934,3958.8
20625,434.821716,3963.5
20650,11.563120,3968.2
20675,580.893005,3973.0
20700,542.897217,3977.7
20725,38.596714,3982.4
20750,51.008404,3987.2
20775,336.796722,3991.9
20800,35.173744,3996.6
20825,208.688797,4001.4
20850,462.696594,4006.1
20875,227.782700,4010.8
20900,13.525731,4015.5
20925,75.057228,4020.3
20950,34.073380,4025.0
20975,26.936935,4029.7
21000,133.615036,4034.5
21025,28.833607,4039.2
21050,81.762360,4043.9
21075,137.799347,4048.7
21100,215.875183,4053.4
21125,451.870575,4058.1
21150,42.697998,4062.9
21175,405.047211,4067.6
21200,44.040634,4072.3
21225,1864.522217,4077.0
21250,6185.698730,4081.7
21275,87.709503,4086.4
21300,681.128967,4091.2
21325,207.547287,4095.9
21350,131.442169,4100.6
21375,3965.352539,4105.3
21400,397.628601,4110.1
21425,720.186829,4114.8
21450,144.283371,4119.5
21475,726.590271,4124.3
21500,1257.745239,4129.0
21525,44.250832,4133.7
21550,87.743927,4138.4
21575,246.702942,4143.1
21600,373.789948,4147.9
21625,694.909302,4152.7
21650,184.434509,4157.4
21675,12.848123,4162.1
21700,97.980728,4166.8
21725,18.601713,4171.5
21750,19.423773,4176.2
21775,222.324280,4181.0
21800,9840.519531,4185.7
21825,536.463562,4190.4
21850,126.522537,4195.1
21875,596.067871,4199.9
21900,42880.332031,4204.6
21925,56.631786,4209.3
21950,15335.775391,4214.1
21975,14.381857,4218.8
22000,35.711506,4223.4
22025,52.703812,4228.2
22050,37.515812,4232.9
22075,25.635809,4237.6
22100,67.532936,4242.4
22125,3030.064697,4247.1
22150,41.627216,4251.8
22175,407.233673,4256.5
22200,427.261292,4261.2
22225,14701.870117,4266.0
22250,5338.805176,4270.7
22275,377.443329,4275.4
22300,420.087891,4280.1
22325,23.184690,4284.8
22350,712.855957,4289.6
22375,700.339600,4294.3
22400,100.926941,4299.0
22425,79.174080,4303.8
22450,30.486635,4308.5
22475,112.179825,4313.2
22500,35.394394,4318.0
22525,579.574829,4322.6
22550,701.628235,4327.3
22575,68.901192,4332.1
22600,120.928429,4336.8
22625,463.117645,4341.5
22650,361.371246,4346.3
22675,72.265404,4351.0
22700,90.177246,4355.7
22725,16.842533,4360.4
22750,3424.477295,4365.1
22775,45.191692,4369.8
22800,27.919485,4374.5
22825,47.433048,4379.3
22850,127.426941,4384.0
22875,42.519035,4388.7
22900,1698.077637,4393.5
22925,754.900696,4398.2
22950,196.700714,4402.9
22975,2505.857178,4407.6
23000,479.953827,4412.3
23025,1529.504639,4417.0
23050,398.199677,4421.8
23075,12.925226,4426.5
23100,89.326370,4431.2
23125,17.049963,4436.0
23150,30.579576,4440.7
23175,23.293114,4445.4
23200,881.427368,4450.2
23225,25.302879,4454.9
23250,291.524994,4459.6
23275,662.051331,4464.3
23300,106.154076,4469.1
23325,792.324341,4473.8
23350,962.472229,4478.5
23375,200.729980,4483.3
23400,26.382101,4488.0
23425,224.845016,4492.7
23450,23196.630859,4497.4
23475,42.068150,4502.1
23500,5775.378906,4506.8
23525,7143.124023,4511.6
23550,147.733353,4516.3
23575,382.929565,4521.0
23600,29.622406,4525.8
23625,1146.742065,4530.5
23650,67.561508,4535.2
23675,9.493354,4540.0
23700,14362.253906,4544.7
23725,448.906738,4549.4
23750,3373.707764,4554.1
23775,37.253502,4558.9
23800,52.009460,4563.6
23825,34.143536,4568.3
23850,455.299835,4573.0
23875,15.971697,4577.7
23900,41.440865,4582.6
23925,39.029625,4587.4
23950,2370.752197,4592.1
23975,607.484924,4596.8
24000,79.766037,4601.5
24025,3763.480957,4606.2
24050,149.663055,4610.9
24075,1513.640747,4615.7
24100,728.358765,4620.4
24125,34.201099,4625.1
24150,163.519882,4629.9
24175,985.449463,4634.6
24200,247.813034,4639.3
24225,16561.855469,4644.0
24250,54.518200,4648.7
24275,674.318726,4653.4
24300,11406.932617,4658.1
24325,104.146622,4662.9
24350,22.600704,4667.6
24375,409.076202,4672.3
24400,934.995911,4677.1
24425,5519.127441,4681.8
24450,3275.268799,4686.5
24475,138.856232,4691.3
24500,1189.323730,4696.0
24525,92.993591,4700.7
24550,190.328323,4705.4
24575,30.299953,4710.1
24600,13.506794,4714.8
24625,5149.775391,4719.6
24650,2057.055664,4724.3
24675,13418.494141,4729.0
24700,2522.313721,4733.7
24725,52.521141,4738.5
24750,360.436951,4743.2
24775,595.263245,4747.9
24800,2237.879883,4752.7
24825,206.914215,4757.4
24850,302.285095,4762.0
24875,51.793785,4766.8
24900,505.960510,4771.7
24925,48.225353,4776.4
24950,608.531677,4781.3
24975,124.803833,4786.1
25000,74.925735,4790.8
25025,584.820312,4798.8
25050,124.829620,4803.5
25075,25.687735,4808.4
25100,286.415527,4813.2
25125,4657.020996,4817.9
25150,96.120277,4822.6
25175,24.855682,4827.3
25200,300.527954,4832.0
25225,4834.224121,4836.7
25250,543.046326,4841.4
25275,2650.897949,4846.2
25300,33.473293,4850.9
25325,31.084255,4855.6
25350,386.231567,4860.4
25375,1203.285400,4865.1
25400,50.552399,4869.8
25425,27.100355,4874.6
25450,154.856598,4879.3
25475,649.481689,4884.0
25500,10663.074219,4888.8
25525,26.680092,4893.4
25550,2111.148193,4898.1
25575,47799.183594,4902.9
25600,128.737396,4907.6
25625,285.166656,4912.3
25650,2093.085449,4917.0
25675,1485.080444,4921.8
25700,1247.520142,4926.5
25725,136.145874,4931.2
25750,151.706390,4935.9
25775,99.998947,4940.6
25800,51.659393,4945.3
25825,43.756805,4950.1
25850,35.400864,4954.8
25875,6477.749512,4959.5
25900,330.714630,4964.4
25925,237.604248,4969.1
25950,2543.875244,4973.8
25975,44.246952,4978.6
26000,103.740273,4983.3
26025,52.470737,4988.0
26050,62.838223,4992.8
26075,801.015198,4997.5
26100,11106.616211,5002.2
26125,134.223038,5006.9
26150,948.961792,5011.7
26175,57.502552,5016.4
26200,69.144287,5021.1
26225,425.578766,5025.9
26250,14.749105,5030.6
26275,137.063095,5035.3
26300,379.874512,5040.1
26325,1187.363037,5044.8
26350,17.067402,5049.5
26375,13138.165039,5054.3
26400,1121.321777,5059.0
26425,8832.315430,5063.7
26450,2365.237061,5068.5
26475,35.240990,5073.2
26500,27.744085,5077.9
26525,1383.796997,5082.6
26550,65.852333,5087.3
26575,27.828609,5092.0
26600,3252.088867,5096.7
26625,176.353226,5101.5
26650,43.425728,5106.2
26675,43.661892,5110.9
26700,63.792793,5115.7
26725,17.857140,5120.4
26750,137.569336,5125.1
26775,83.925438,5129.9
26800,103.834930,5134.6
26825,56.826019,5139.3
26850,57.275604,5144.0
26875,71.112869,5148.8
26900,547.064148,5153.5
